Gene Pearson Spearman Source
SLC7A5 0.985705532118751 0.980801806888763 Isoform_MR
FZD9 0.276511987802145 0.218520609824958 Isoform_MR
IFITM1 0.904992799721417 0.869000564652739 Isoform_MR
OASL 0.953032668648498 0.897233201581028 Isoform_MR
SOCS1 0.953209180309193 0.709768492377188 Isoform_MR
TNKS 0.911357549837949 0.680406549971767 Isoform_MR
RIPK1 0.941700887300837 0.896103896103896 Isoform_MR
TNFSF13 0.817832219277641 0.612648221343873 Isoform_MR
TNFSF12 0.925317937892995 0.863354037267081 Isoform_MR
TNFSF10 0.897129032501256 0.917560700169396 Isoform_MR
TNFSF9 0.617665970851395 0.178994918125353 Isoform_MR
TNFRSF14 0.958083720305091 0.936758893280632 Isoform_MR
RIPK2 0.802617615757097 0.847218333699468 Isoform_MR
FADD 0.868047028442795 0.637492941840768 Isoform_MR
SIGLEC5 0.976036111329472 0.822699040090344 Isoform_MR
TNFRSF10D 0.967438996877763 0.830604178430265 Isoform_MR
TNFRSF10C 0.990760716190983 0.893845285149633 Isoform_MR
TNFRSF10B 0.968208757291388 0.899491812535291 Isoform_MR
FGF18 0.988108385797015 0.92094861660079 Isoform_MR
HDAC3 0.39431962934172 0.149632975719932 Isoform_MR
KAT2B 0.951567529304749 0.948051948051948 Isoform_MR
IER3 0.992619997325497 0.91304347826087 Isoform_MR
NFKB1 0.990755242818077 0.936758893280632 Isoform_MR
IRF7 0.55402182410807 0.331451157538114 Isoform_MR
B2M 0.950970768349685 0.928853754940711 Isoform_MR
BNIP3 0.882384751865131 0.785431959345003 Isoform_MR
CMKLR1 0.927483319812754 0.922077922077922 Isoform_MR
CTSS 0.96337245173232 0.968379446640316 Isoform_MR
EIF4EBP1 0.958293639134552 0.908526256352343 Isoform_MR
FCGRT 0.890604643727812 0.900621118012422 Isoform_MR
GBP2 0.958275309143661 0.957086391869 Isoform_MR
GZMB 0.794964418124135 0.721061547148504 Isoform_MR
OAZ1 0.801755338623931 0.778656126482213 Isoform_MR
PSMB8 0.949104604512314 0.859966120835686 Isoform_MR
SDHA 0.351688742206941 0.233201581027668 Isoform_MR
IL32 0.969769511496548 0.92094861660079 Isoform_MR
BAD 0.346857962820419 0.229313762321323 Isoform_MR
BAX 0.863004090453852 0.768492377188029 Isoform_MR
CDH1 0.982894355498722 0.951439864483343 Isoform_MR
COL6A3 0.984060959158441 0.89158667419537 Isoform_MR
DUSP1 0.959897764266597 0.948051948051948 Isoform_MR
DUSP2 0.940454675087247 0.950310559006211 Isoform_MR
DUSP5 0.987178401122033 0.952569169960474 Isoform_MR
ERBB2 0.996795808473019 0.970638057594579 Isoform_MR
EZH2 0.851705672307472 0.871259175607002 Isoform_MR
FAP 0.974263407066322 0.952569169960474 Isoform_MR
IL16 0.991380482353051 0.823828345567476 Isoform_MR
NFKBIE 0.902406341527021 0.707509881422925 Isoform_MR
PFKFB3 0.976118500764021 0.836250705815923 Isoform_MR
WNT11 0.976080910798632 0.959345002823264 Isoform_MR
CXCL14 0.989964300153444 0.989836250705816 Isoform_MR
CDKN2B 0.72253840378582 0.690570299265951 Isoform_MR
MTOR 0.855725265943127 0.690570299265951 Isoform_MR
JAK2 0.95356475473525 0.92094861660079 Isoform_MR
KRAS 0.790020013387268 0.865612648221344 Isoform_MR
MAGEA1 0.864653426502152 0.519335946919737 Isoform_MR
MMP9 0.96074457308034 0.951439864483343 Isoform_MR
PDCD1 0.765612392160655 0.822699040090344 Isoform_MR
PIK3R2 0.940477976271183 0.914172783738001 Isoform_MR
PPARG 0.996859825460786 0.936758893280632 Isoform_MR
PRKX 0.279002474709467 0.197063805759458 Isoform_MR
RELN 0.95850844179939 0.933370976849238 Isoform_MR
TNFSF18 -0.141861852143719 -0.216323081204597 Isoform_MR
ISG15 0.961764329402751 0.945793337097685 Isoform_MR
APLNR 0.877281829932592 0.939017504234895 Isoform_MR
AKT1 0.823023409197463 0.765104460756635 Isoform_MR
ALDOC 0.904637233099814 0.918949485952689 Isoform_MR
CD80 0.978401689871406 0.866741953698475 Isoform_MR
CEBPB 0.913540070603663 0.937888198757764 Isoform_MR
CSF1R 0.945844997159331 0.915302089215133 Isoform_MR
EGFR 0.966280864967673 0.975155279503106 Isoform_MR
F2RL1 0.928263190380052 0.929983060417843 Isoform_MR
GLI1 0.949283479659391 0.892715979672501 Isoform_MR
GLUD1 0.789291259459338 0.791078486730661 Isoform_MR
GZMM 0.961865742463116 0.739130434782609 Isoform_MR
HRAS 0.6755572613772 0.629587803500847 Isoform_MR
LCK 0.991240617984 0.852060982495765 Isoform_MR
MAGEA3/A6 0.708073921267472 0.286734826752851 Isoform_MR
ROCK1 0.881827379300941 0.92094861660079 Isoform_MR
CCL13 0.856441373600069 0.881422924901186 Isoform_MR
CXCL11 0.853685436397226 0.882801503714845 Isoform_MR
STAT2 0.958943081496072 0.878035008469791 Isoform_MR
TIE1 0.874989354062893 0.770750988142292 Isoform_MR
VEGFC 0.898772881024893 0.854319593450028 Isoform_MR
FOSL1 0.998629487331922 0.924336533032185 Isoform_MR
MAGEC1 0.985607799521928 0.480068026794934 Isoform_MR
BCAT1 0.913226221140502 0.959345002823264 Isoform_MR
CCR4 0.970437253733665 0.946922642574816 Isoform_MR
MLANA -0.0523283615258816 0.0378531133858592 Isoform_MR
LRRC32 0.970691148866406 0.92094861660079 Isoform_MR
HLA-B 0.877129253282241 0.854319593450028 Isoform_MR
HLA-E 0.953409499622953 0.896103896103896 Isoform_MR
HES1 0.981231501809657 0.986448334274421 Isoform_MR
IFI35 0.80193231219749 0.723320158102767 Isoform_MR
IFNGR2 0.934417049812679 0.889328063241107 Isoform_MR
LAMA1 0.968583664431484 0.957086391869 Isoform_MR
LAMC2 0.829591201927743 0.896103896103896 Isoform_MR
NKG7 0.948385545863659 0.960474308300395 Isoform_MR
DLL1 0.944591995715143 0.969508752117448 Isoform_MR
S100A12 0.998565119948595 0.944664031620553 Isoform_MR
CCL8 0.997341291790824 0.96386222473179 Isoform_MR
SGK1 0.97354208206482 0.960474308300395 Isoform_MR
TDO2 0.955264982404507 0.838509316770186 Isoform_MR
RAD50 0.183099098644777 0.0660643704121965 Isoform_MR
PDZK1IP1 0.961268730487057 0.964991530208921 Isoform_MR
CD96 0.991610666350349 0.940146809712027 Isoform_MR
FSTL3 0.70652538234136 0.742518351214003 Isoform_MR
SF3A1 0.798827318075558 0.768492377188029 Isoform_MR
SMAD5 0.792186393563446 0.826086956521739 Isoform_MR
MAP3K5 0.958455919229284 0.908526256352343 Isoform_MR
MICB 0.919106858717327 0.896103896103896 Isoform_MR
SNAI1 0.99095377134362 0.88481084133258 Isoform_MR
ARID1A 0.745391541171592 0.579898362507058 Isoform_MR
EXO1 0.802698566697849 0.675889328063241 Isoform_MR
HDAC4 0.862953384798136 0.873517786561265 Isoform_MR
IRF9 0.801298689390052 0.774138904573687 Isoform_MR
HLA-DMA 0.937353292129776 0.885940146809712 Isoform_MR
CD7 0.95534819582828 0.892715979672501 Isoform_MR
GZMA 0.961942602443718 0.974025974025974 Isoform_MR
OAS3 0.986624522490924 0.96386222473179 Isoform_MR
PIK3CA 0.585413751488749 0.553924336533032 Isoform_MR
PRKAA2 0.905975273084474 0.869000564652739 Isoform_MR
CCL7 0.950905502350372 0.48924318399774 Isoform_MR
CCL19 0.985407221022941 0.960474308300395 Isoform_MR
THY1 0.978274355134776 0.916431394692264 Isoform_MR
MAP3K12 0.851074765600484 0.885940146809712 Isoform_MR
CXCL13 0.99705597997739 0.843026538678713 Isoform_MR
IFITM2 0.853474012911605 0.814793901750423 Isoform_MR
PARP4 0.859588136793846 0.736871823828345 Isoform_MR
PSMC4 0.933491444953638 0.820440429136081 Isoform_MR
RELB 0.952618377469581 0.874647092038396 Isoform_MR
SLC2A1 0.68973653382915 0.695087521174478 Isoform_MR
CXCR6 0.879801486859791 0.822699040090344 Isoform_MR
KIR3DL2 0.180592118503541 0.103116412115451 Isoform_MR
MARCO 0.930335258178944 0.966120835686053 Isoform_MR
KIF2C 0.798146832984655 0.698475437605872 Isoform_MR
TLK2 0.473924625190805 0.250211814552576 Isoform_MR
RIPK3 0.782902741601472 0.794690797010101 Isoform_MR
SOX10 0.764429383347255 0.721061547148504 Isoform_MR
UBE2C 0.92557609244093 0.922077922077922 Isoform_MR
ELOB 0.46199822861639 0.394692264257482 Isoform_MR
TNFAIP6 0.997643632031697 0.922077922077922 Isoform_MR
BRCA1 0.375211645829749 0.392433653303218 Isoform_MR
STAT1 0.965009315097878 0.960474308300395 Isoform_MR
KLRK1 0.970725527763326 0.829474872953134 Isoform_MR
NID2 0.971320845944544 0.890457368718238 Isoform_MR
BRD3 0.907435499471908 0.915302089215133 Isoform_MR
ICOS 0.941926821174707 0.888198757763975 Isoform_MR
DKK1 0.934463492704094 0.657820440429136 Isoform_MR
BAMBI 0.985005257864443 0.981931112365895 Isoform_MR
SHC2 0.945538297362563 0.903699555946099 Isoform_MR
GNLY 0.972178135417541 0.945793337097685 Isoform_MR
CLEC5A 0.899880147260106 0.787690570299266 Isoform_MR
KIR3DL1 0.525476854449684 0.412097493448423 Isoform_MR
TBX21 0.76013094322277 0.751552795031056 Isoform_MR
FOXP3 0.924169661248516 0.51906243244654 Isoform_MR
CD274 0.96822434108216 0.91304347826087 Isoform_MR
UBE2T 0.768231360565503 0.586839899142498 Isoform_MR
PIK3R5 0.967669755368098 0.966120835686053 Isoform_MR
CLEC4E 0.951054540455311 0.830604178430265 Isoform_MR
GPR160 0.904920701151506 0.756070016939582 Isoform_MR
BBC3 0.602784147497135 0.52343308865048 Isoform_MR
SIGLEC8 0.843523118116391 0.714285714285714 Isoform_MR
ERO1A 0.741213518605427 0.767363071710898 Isoform_MR
MRPL19 0.76111050284514 0.647656691134952 Isoform_MR
MELK 0.943112304620422 0.739130434782609 Isoform_MR
EPM2AIP1 0.713159516816131 0.722190852625635 Isoform_MR
ARNT2 0.935835077602862 0.863354037267081 Isoform_MR
GLS 0.898768629703165 0.830604178430265 Isoform_MR
DTX4 0.947284015461367 0.861095426312818 Isoform_MR
ICOSLG 0.52430344064848 0.643139469226426 Isoform_MR
PRR5 0.68681418212977 0.777526821005082 Isoform_MR
OLFML2B 0.982271078504493 0.92772444946358 Isoform_MR
TBC1D10B 0.456972273033858 0.478960764651432 Isoform_MR
KIR2DL3 0.207995021681457 0.199660665421451 Isoform_MR
PIAS4 0.836248195313762 0.815923207227555 Isoform_MR
PLA1A 0.967953917190696 0.654617365838455 Isoform_MR
C1QA 0.942308470825677 0.977413890457369 Isoform_MR
MAGEC2 0.649247690590051 0.317610058753286 Isoform_MR
CENPF 0.91718855083246 0.940146809712027 Isoform_MR
TRAT1 0.995536774759199 0.945793337097685 Isoform_MR
TLR7 0.526220942101529 0.758328627893845 Isoform_MR
OAS2 0.987781070961073 0.979672501411632 Isoform_MR
TLR9 0.949699605131012 0.724449463579898 Isoform_MR
NOTCH1 0.92919381698696 0.864483342744212 Isoform_MR
SAMD9 0.920547838799291 0.777526821005082 Isoform_MR
PALMD 0.932672263492224 0.743647656691135 Isoform_MR
NRDE2 0.613199355089105 0.614906832298137 Isoform_MR
TAPBPL 0.886757902064381 0.892715979672501 Isoform_MR
CEP55 0.968534793960713 0.889328063241107 Isoform_MR
TMEM140 0.380519044059922 0.34274421230943 Isoform_MR
GIMAP4 0.976571179251057 0.94918125352908 Isoform_MR
BATF3 0.942127724239344 0.94918125352908 Isoform_MR
ANLN 0.92844293645395 0.92772444946358 Isoform_MR
TAP2 0.94852426250529 0.939017504234895 Isoform_MR
UBB 0.848454791329504 0.828345567476002 Isoform_MR
TREM2 0.98881674599345 0.944664031620553 Isoform_MR
ROBO4 0.870855372331269 0.849802371541502 Isoform_MR
DLL4 0.849172154382009 0.847543760587239 Isoform_MR
HLA-DRA 0.968729903191696 0.940146809712027 Isoform_MR
HLA-DQA2 0.857845618497192 0.355166572557877 Isoform_MR
NDUFA4L2 0.94981533068559 0.865612648221344 Isoform_MR
NFKBIA 0.977520649115237 0.959345002823264 Isoform_MR
CCNO 0.632379310401072 0.5957086391869 Isoform_MR
CD209 0.999139945281291 0.905138339920948 Isoform_MR
SLAMF7 0.983738219552656 0.875776397515528 Isoform_MR
IL22RA1 0.83664675354652 0.791078486730661 Isoform_MR
FCGR2A 0.978674943623143 0.915302089215133 Isoform_MR
IL21R 0.91208609356739 0.634105025409373 Isoform_MR
MS4A1 0.999727834173865 0.910784867306606 Isoform_MR
RELA 0.851879145821416 0.786561264822134 Isoform_MR
VSIR 0.844234744340256 0.875776397515528 Isoform_MR
NOD2 0.826370919731408 0.835121400338792 Isoform_MR
IFIH1 0.91096880126583 0.856578204404291 Isoform_MR
PARP12 0.801912213564446 0.828345567476002 Isoform_MR
SIGLEC1 0.926460340660167 0.931112365894974 Isoform_MR
IFNA1 -0.0955179449855409 -0.450431043199687 Isoform_MR
PVRIG 0.523865239363843 0.0660643704121965 Isoform_MR
NOTCH2 0.905184339128759 0.871259175607002 Isoform_MR
NEIL1 0.851885476503437 0.829474872953134 Isoform_MR
BBS1 0.885206865554789 0.861095426312818 Isoform_MR
CXorf36 0.9596113555345 0.961603613777527 Isoform_MR
MMRN2 0.974056353835637 0.935629587803501 Isoform_MR
WDR76 0.706107998317829 0.571993224167137 Isoform_MR
ZC3H12A 0.970815779303132 0.780914737436477 Isoform_MR
MYCT1 0.961486409052839 0.90626764539808 Isoform_MR
WNT10A 0.903136626528477 0.806888763410503 Isoform_MR
ULBP2 0.63580256158695 0.494071146245059 Isoform_MR
PDCD1LG2 0.814505498398048 0.818181818181818 Isoform_MR
APOL6 0.905501613839094 0.961603613777527 Isoform_MR
WNT4 0.957889839080623 0.981931112365895 Isoform_MR
WNT5B 0.766872818631253 0.728966685488424 Isoform_MR
SPRY4 0.966167939489331 0.888198757763975 Isoform_MR
FZD8 0.862289544916618 0.900621118012422 Isoform_MR
TAF3 0.620816571615959 0.628458498023715 Isoform_MR
CCNB1 0.934269010306112 0.862224731789949 Isoform_MR
BRIP1 0.828921012591096 0.758328627893845 Isoform_MR
NLRC5 0.964653250928625 0.899491812535291 Isoform_MR
DNAJC14 0.75793327076792 0.662337662337662 Isoform_MR
MAML2 0.624692330309751 0.665725578769057 Isoform_MR
HAVCR2 0.962454135281398 0.967250141163185 Isoform_MR
CCL14 0.920208730790071 0.966120835686053 Isoform_MR
CASP3 0.923398520954329 0.769621682665161 Isoform_MR
PDGFA 0.931147450458984 0.96386222473179 Isoform_MR
TSLP 0.945162630716251 0.529079616036138 Isoform_MR
WNT3A 0.555330365537103 0.343970643481984 Isoform_MR
GZMH 0.878544850601606 0.893845285149633 Isoform_MR
IL33 0.933511427903512 0.979672501411632 Isoform_MR
HLA-DPA1 0.977558252452945 0.931112365894974 Isoform_MR
STK11IP 0.545499798742618 0.524562394127612 Isoform_MR
GBP4 0.953665027191859 0.962732919254658 Isoform_MR
CCND1 0.968706886480828 0.971767363071711 Isoform_MR
RAD51C 0.696206706894426 0.6171654432524 Isoform_MR
WNT7B 0.859187082407436 0.784524177005707 Isoform_MR
RSAD2 0.972663134359654 0.962732919254658 Isoform_MR
PTPRC 0.985151657018223 0.926595143986448 Isoform_MR
FCAR 0.997530384309598 0.815923207227555 Isoform_MR
RAD51 0.793058185338015 0.657820440429136 Isoform_MR
DTX3L 0.823706820070108 0.829474872953134 Isoform_MR
MB21D1 0.837986180981328 0.88481084133258 Isoform_MR
TLR4 0.978867973025254 0.945793337097685 Isoform_MR
TLR8 0.516206556165856 0.811405985319029 Isoform_MR
ACVR1C 0.996189145874752 0.74025974025974 Isoform_MR
HMGA1 0.923071766454632 0.951439864483343 Isoform_MR
NFAM1 0.841185872333978 0.723320158102767 Isoform_MR
CNTFR 0.94469065568399 0.970638057594579 Isoform_MR
TNFRSF18 0.843531334230818 0.690570299265951 Isoform_MR
TNFRSF25 0.902057485860673 0.734613212874082 Isoform_MR
TTC30A 0.641393963619354 0.705251270468662 Isoform_MR
MS4A6A 0.819141098340264 0.864727512595923 Isoform_MR
CD8B 0.856199113259466 0.759457933370977 Isoform_MR
IL4 -0.134530260923056 0.0943236411518741 Isoform_MR
NFATC2 0.974411274133631 0.723320158102767 Isoform_MR
TIGIT 0.95298004346627 0.804630152456239 Isoform_MR
CLEC14A 0.951824618986287 0.941276115189159 Isoform_MR
P2RY13 0.925215061778053 0.91304347826087 Isoform_MR
TMUB2 0.592406532927864 0.603613777526821 Isoform_MR
AXIN1 0.850815243848963 0.822699040090344 Isoform_MR
HIF1A 0.873341755837028 0.87012987012987 Isoform_MR
ITGA1 0.943722979455604 0.924336533032185 Isoform_MR
HSD11B1 0.979479757036634 0.946922642574816 Isoform_MR
BCL6B 0.969648702161942 0.915302089215133 Isoform_MR
LILRA5 0.976828898271092 0.882552230378317 Isoform_MR
TICAM1 0.816751166611135 0.63184641445511 Isoform_MR
PLOD2 0.907793709105829 0.937888198757764 Isoform_MR
PRKACB 0.930494211000809 0.866741953698475 Isoform_MR
ALDOA 0.954067537795385 0.850931677018633 Isoform_MR
CLEC7A 0.909152891027077 0.81253529079616 Isoform_MR
CD247 0.981410609640481 0.814793901750423 Isoform_MR
VHL 0.830970352019699 0.74025974025974 Isoform_MR
TMEM173 0.895232931557208 0.808018068887634 Isoform_MR
CXCL12 0.925666633641852 0.940146809712027 Isoform_MR
CD163 0.990232398470365 0.974025974025974 Isoform_MR
FAM30A 0.443393541464212 0.316162426500672 Isoform_MR
IL1R2 0.998307979922894 0.90626764539808 Isoform_MR
CLECL1 0.998166161639335 0.794466403162055 Isoform_MR
CD45RO 0.901533730050716 0.94240542066629 Isoform_MR
CD45RB 0.99009776428971 0.941276115189159 Isoform_MR
A2M 0.979503577019802 0.959345002823264 Exon_MR
APOE 0.98400305264935 0.94240542066629 Exon_MR
ARG1 0.946465125108297 0.629943603361686 Exon_MR
ATM 0.963807086119821 0.63184641445511 Exon_MR
BLM 0.85455507535133 0.715415019762846 Exon_MR
BRCA2 0.823305703489372 0.872388481084133 Exon_MR
C2 0.891956193656663 0.939017504234895 Exon_MR
CD3G 0.969514716744115 0.735742518351214 Exon_MR
CD40LG 0.987384279325307 0.796725014116318 Exon_MR
CDKN1C 0.769666141418255 0.706380575945793 Exon_MR
CDKN2A 0.892912860897921 0.79785431959345 Exon_MR
COL5A1 0.94834471866923 0.882552230378317 Exon_MR
COMP 0.990057004975454 0.974025974025974 Exon_MR
DDB2 0.91843214002928 0.901750423489554 Exon_MR
ERCC3 0.582254695739544 0.587803500846979 Exon_MR
ESR1 0.989833552004104 0.988706945228684 Exon_MR
MS4A2 0.802076496162333 0.846414455110107 Exon_MR
GHR 0.990963063234029 0.92094861660079 Exon_MR
MSH6 0.914285206718347 0.873517786561265 Exon_MR
GUSB 0.782883957616266 0.804857417014494 Exon_MR
HK1 0.867818860886631 0.811405985319029 Exon_MR
HK2 0.968152487861006 0.901750423489554 Exon_MR
ICAM1 0.995275415763604 0.922077922077922 Exon_MR
IL2RG 0.993214291164066 0.914172783738001 Exon_MR
ITGB2 0.97323518473878 0.976284584980237 Exon_MR
ITGB3 0.961664067159868 0.893845285149633 Exon_MR
JAG1 0.851634773883009 0.829474872953134 Exon_MR
JAK3 0.984489184823431 0.954827780914737 Exon_MR
KIT 0.878144712009344 0.810276679841897 Exon_MR
LAMB3 0.948745048658167 0.943534726143422 Exon_MR
LYZ 0.944271407104451 0.96386222473179 Exon_MR
MET 0.951874685076925 0.923207227555054 Exon_MR
MLH1 0.830670101307544 0.829474872953134 Exon_MR
MSH2 0.815076725835428 0.666854884246189 Exon_MR
NF1 0.693765181332128 0.473743647656691 Exon_MR
PFKM 0.900913328761525 0.923207227555054 Exon_MR
PLA2G2A 0.952402206690322 0.951439864483343 Exon_MR
PTEN 0.420991254431122 0.576510446075663 Exon_MR
RB1 0.710829378868144 0.707509881422925 Exon_MR
THBD 0.986929436231094 0.909655561829475 Exon_MR
TPI1 0.942778353429247 0.914172783738001 Exon_MR
TPM1 0.953754934684362 0.966120835686053 Exon_MR
CDKN1A 0.987019230397025 0.980801806888763 Exon_MR
CSF2RB 0.914704327531427 0.90626764539808 Exon_MR
CYBB 0.983433899758268 0.944664031620553 Exon_MR
G6PD 0.832826797379749 0.879164313946923 Exon_MR
IFNGR1 0.957137695891934 0.935629587803501 Exon_MR
IL2RA 0.925053633307738 0.909655561829475 Exon_MR
PECAM1 0.950620522204507 0.953698475437606 Exon_MR
SELE 0.997596815049063 0.932241671372106 Exon_MR
TWIST1 0.943862431916189 0.943534726143422 Exon_MR
C1QB 0.97102932244982 0.988706945228684 Exon_MR
COL17A1 0.509759877277263 0.463579898362507 Exon_MR
COL4A5 0.914140130528436 0.867871259175607 Exon_MR
PMS2 0.530929770902996 0.706380575945793 Exon_MR
REN 0.423189776820477 0.498588368153586 Exon_MR
HNF1A 0.229653599291808 0.0271517192438225 Exon_MR
TP53 0.895316819635297 0.872388481084133 Exon_MR
IL6R 0.941928386503792 0.936758893280632 Exon_MR
FCGR1A 0.942870018401864 0.926595143986448 Exon_MR
FCGR3A/B 0.540271386373311 0.367588932806324 Exon_MR
IL10 0.923750873218188 0.90626764539808 Exon_MR
IL1A 0.53230026080064 0.396950875211745 Exon_MR
IL1B 0.991515510266583 0.894974590626765 Exon_MR
IL1RN 0.973803085969207 0.858836815358554 Exon_MR
SLC11A1 0.986658387678322 0.976284584980237 Exon_MR
CCR5 0.925455598776027 0.943534726143422 Exon_MR
SPP1 0.887971797095443 0.959345002823264 Exon_MR
CXCL8 0.992827512827076 0.964991530208921 Exon_MR
IL15 0.936479675191603 0.779785431959345 Exon_MR
IL2 0.183078251068258 -0.00912506237188582 Exon_MR
C7 0.974948952961242 0.977413890457369 Exon_MR
TAP1 0.940924354571219 0.94240542066629 Exon_MR
TNF 0.970996255150702 0.911914172783738 Exon_MR
IL6 0.999695681265872 0.980801806888763 Exon_MR
NCAM1 0.965928682907833 0.98531902879729 Exon_MR
CD4 0.916048346939942 0.882552230378317 Exon_MR
IFNG 0.186791413816871 0.532617925785732 Exon_MR
NOS2 -0.23228489782702 -0.232164010924853 Exon_MR
LTBP1 0.966845122490184 0.915302089215133 Exon_MR
IFNAR1 0.719719739501558 0.570863918690006 Exon_MR
ITGAM 0.919417273121202 0.924336533032185 Exon_MR
BCL2 0.931635778215807 0.910784867306606 Exon_MR
FASLG 0.75655471175309 0.730095990965556 Exon_MR
IL11 0.89620060015441 0.601355166572558 Exon_MR
SELL 0.942501485051801 0.908526256352343 Exon_MR
TGFB1 0.88064869956775 0.923207227555054 Exon_MR
ADORA2A 0.891220267632212 0.81253529079616 Exon_MR
CD3D 0.996699188408025 0.936758893280632 Exon_MR
