BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
SRP54,180.36,185.38,208.37,209.18,192.34,247.6,183.69,179.11,236.09,187.31,130.77,322.02,235.36,183.53,105.15,207.44,213.63,213.12,142.35,199.74,167.35,220.46,260.75,222.72
STAT1,1534.87,1664.28,1167.59,435.2,1331.7,1803.2,2155.47,442.42,2472.39,1002.66,722.49,3255.88,1523.46,493.29,2369.27,579.06,565.14,1061.54,481.18,1107.77,1088.72,928.57,1859.17,716.15
STAT2,973.22,1124,1313.54,611.84,1091.28,990.42,1951.92,715.09,1265.47,2071.43,869.6,1261.33,1594.18,777.6,1395.78,836.64,739.92,1636.97,669.64,1113.43,867.86,879.66,1937.94,850.73
STAT3,826.75,963.67,1489.77,1118.52,933.66,732.05,1215.5,1092.01,1735.77,1254.24,1922.27,1283.13,1652.15,956.88,749.62,1968.21,720.5,1777.02,795.94,998.69,771.54,1088.44,2204.12,1274.91
STAT4,370.4,73.49,52.32,46.48,27.38,91.51,73.64,66.83,141.66,66.11,192.88,77.29,171.59,42.43,84.8,96.35,52.44,58.86,66.16,26.21,73.94,65.7,168.4,103.09
STC1,23,29.23,32.13,48.23,44.75,48.44,51.3,20.05,47.22,58.76,307.3,33.69,38.26,26.52,81.41,114.04,44.67,168.47,38.09,12.75,42.81,24.82,63.83,31.48
TMEM173,599.18,468.47,770.13,652.52,609.75,333.73,599.06,773.9,668.62,563.77,722.49,667.82,592.46,672.57,635.99,927.08,520.47,1530.41,1046.56,421.43,530.25,642.4,664.09,827.9
STK11IP,87.15,56.78,68.84,73.21,78.14,64.59,77.78,58.81,43.44,97.33,42.5,62.42,89.27,66.83,86.49,48.17,87.39,43.64,78.19,71.54,66.16,65.7,81.48,81.06
SYK,800.12,136.12,147.78,168.5,157.61,575.95,234.99,78.86,256.87,273.62,202.69,232.85,251.59,99.72,267.96,236.93,100.99,195.87,140.34,201.86,179.99,131.4,286.55,228.22
TAF3,44.79,40.08,44.06,36.02,34.73,43.06,18.2,38.76,40.61,18.36,26.15,25.76,35.94,39.25,15.26,30.48,27.19,17.25,40.1,19.83,31.13,37.23,32.59,33.84
TAP1,1078.53,543.63,520.46,217.31,411.4,549.04,513.01,352.86,952.88,631.71,722.49,1079.02,678.25,208.99,1485.67,442.41,355.4,550.05,246.6,398.77,518.58,373.76,666.8,425.76
TAP2,548.34,173.69,204.69,109.24,199.02,322.96,157.21,171.09,270.09,187.31,300.76,432.99,243.47,149.58,819.15,188.76,170.9,227.33,174.43,242.94,216.97,166.44,218.65,172.35
TAPBP,2833.71,951.97,1027.15,1188.24,1550.09,1259.55,1384.3,670.98,1756.55,1366.26,1075.56,2261.08,1690.41,1054.48,3590.36,1338.03,829.26,3149.11,1082.65,1672.98,1589.78,1224.95,1400.15,1353.61
TAPBPL,301.41,143.63,287.31,165.02,304.54,898.91,175.42,184.45,314.48,253.42,71.92,368.59,253.91,144.27,507.09,153.37,172.84,282.13,168.41,147.32,245.18,178.85,195.56,329.75
TBC1D10B,85.94,93.53,136.77,113.3,134.91,172.25,119.15,153.71,139.77,108.35,160.19,126.83,107.82,98.66,150.94,112.08,102.93,133.96,138.34,71.54,101.19,71.54,99.14,127.49
TBP,323.2,246.34,252.43,266.7,255.79,231.46,258.99,278.01,248.37,290.15,186.34,213.03,263.18,243.99,240.83,263.48,203.92,106.56,256.63,206.82,212.1,308.06,237.66,282.53
TBX21,50.84,20.88,16.52,17.43,8.5,96.89,9.93,29.41,28.33,22.04,39.23,35.67,24.35,9.55,49.18,15.73,23.3,16.24,20.05,9.21,14.59,8.76,31.24,21.25
TBXAS1,298.99,114.4,163.39,92.39,59.44,220.69,265.61,137.67,336.2,231.38,307.3,174.39,347.82,64.71,281.53,317.55,91.28,216.17,130.32,106.24,148.86,132.13,446.8,192.81
TCF3,433.35,149.48,168.9,152.23,185.66,193.78,254.02,180.44,220.04,253.42,114.42,236.81,202.9,187.77,222.17,216.29,145.65,163.39,138.34,136.7,180.97,165.71,237.66,161.33
TCL1A,612.5,15.03,10.1,9.88,8.5,59.21,34.75,12.03,43.44,27.55,35.96,8.92,76.52,7.43,201.82,8.85,9.71,48.71,3.75,10.62,35.03,16.06,61.11,19.67
TDO2,53.26,13.36,19.28,9.88,22.71,139.95,90.19,13.37,152.05,64.27,58.85,38.64,53.33,8.49,61.05,17.7,9.71,17.25,24.06,16.29,32.11,30.66,100.5,25.18
TFRC,432.14,1485.58,309.34,717.59,422.08,430.62,510.53,229.9,1182.36,872.28,758.45,749.07,636.51,1862.84,498.61,612.49,1984.78,532.8,695.7,469.6,1018.67,546.04,548.65,461.17
TGFB1,2345.89,855.11,1238.27,685.64,344.61,796.64,1548.96,895.53,1649.83,1127.53,2379.95,794.65,1654.47,668.33,2040.25,1255.45,868.1,587.6,1329.25,568.05,573.06,931.49,1507.44,1252.09
TGFB2,44.79,115.24,176.24,193.49,305.88,269.13,77.78,156.38,100.1,123.04,78.46,137.73,56.81,122,45.79,119.94,104.87,34.51,52.13,177.07,139.13,111.69,157.53,99.95
TGFB3,167.04,298.95,952.79,421.84,258.46,500.59,846.46,809.98,390.03,328.71,1281.51,86.2,1387.81,292.79,447.74,646.89,501.05,524.68,615.5,493.68,340.53,373.76,1243.98,470.61
TGFBR1,363.14,356.57,572.78,370.71,438.11,392.94,432.75,566.72,521.3,385.64,294.23,289.32,691,311.89,184.86,425.69,316.55,369.41,240.59,340.69,341.5,287.62,798.53,419.46
TGFBR2,807.38,367.43,771.05,347.47,359.97,161.48,384.76,450.44,423.08,326.87,598.26,238.79,430.14,289.61,247.61,460.1,106.81,305.47,186.46,259.23,411.55,428.51,848.78,325.81
THBD,237.25,148.64,241.41,203.95,59.44,145.33,144.8,354.2,428.75,207.51,3308.4,64.4,289.85,220.66,127.2,699,176.73,154.26,266.65,23.37,237.4,162.79,202.35,278.59
THBS1,778.33,5204.96,6206.94,2703.61,3855.53,3751.74,8662.41,4237.05,10373.07,16424.51,32609.94,5598.21,15302.97,3404.24,2896.71,11979.35,4006.46,3189.7,2834.93,4604.6,6384.42,1827.2,11681.97,4007.31
THY1,260.25,343.21,1238.27,476.46,456.81,543.65,1789.74,323.46,395.7,998.99,408.65,191.23,1908.38,120.94,329.02,492.54,161.19,303.44,190.47,765.66,1249.25,401.5,2846.48,312.43
TICAM1,94.42,72.65,79.86,59.27,45.41,102.27,91.02,57.47,99.16,67.95,163.46,82.24,78.84,58.35,66.14,94.38,56.32,54.8,96.24,77.2,82.7,74.46,89.63,91.29
TIE1,104.1,60.96,101.89,70.89,77.47,53.83,78.61,78.86,56.66,31.22,205.96,31.71,53.33,51.98,88.19,86.51,40.78,20.3,90.22,53.12,63.24,85.41,82.84,77.91
TIGIT,438.19,70.98,21.11,9.3,13.36,69.98,46.34,38.76,141.66,42.24,55.58,65.4,104.35,15.91,122.11,25.56,15.54,45.67,18.04,21.96,61.3,54.02,93.71,47.22
TLK2,251.78,220.46,271.7,257.98,311.89,236.84,207.69,298.06,225.71,235.06,186.34,256.63,192.46,265.21,244.22,246.76,262.18,297.35,256.63,206.11,172.21,257.69,248.52,284.1
TLR1,192.46,105.22,97.3,62.17,86.82,7,95.15,54.8,116.16,58.76,124.23,83.23,77.68,46.68,57.66,54.07,54.38,22.33,54.13,50.29,49.62,51.1,118.15,78.7
TLR2,134.36,87.68,123.92,93.55,64.78,274.52,328.49,98.91,316.37,260.76,660.37,189.25,440.57,98.66,239.13,423.73,89.33,241.54,116.28,128.2,156.64,125.56,372.11,136.15
TLR3,20.58,147.81,223.97,151.07,139.58,177.63,149.77,124.3,120.88,110.18,75.19,211.05,155.36,119.88,57.66,98.31,104.87,56.83,138.34,110.49,127.45,168.63,205.07,136.15
TLR4,346.19,211.27,369.92,166.76,189.67,220.69,306.15,286.03,544.91,420.53,954.6,221.95,440.57,189.89,257.79,337.21,184.5,149.18,212.52,154.41,212.1,248.2,506.55,304.56
TLR5,62.94,121.92,100.97,84.25,109.53,172.25,79.43,108.27,63.27,101,104.61,87.19,61.45,122,59.36,70.78,114.58,93.37,80.2,132.45,61.3,63.51,93.71,67.68
TLR7,76.26,32.57,29.37,16.85,20.7,80.74,37.23,34.75,53.83,25.71,35.96,22.79,32.46,11.67,45.79,16.71,21.36,31.46,24.06,34.71,24.32,22.63,100.5,33.84
TLR8,47.21,30.9,36.72,12.2,20.7,53.83,38.06,29.41,77.44,40.4,91.54,55.49,59.13,15.91,50.88,37.36,7.77,29.43,30.07,22.67,29.19,27.74,84.2,36.99
TLR9,134.36,24.22,22.03,13.95,26.05,80.74,50.47,18.71,53.83,42.24,32.69,63.41,19.71,15.91,57.66,31.46,31.07,23.34,24.06,19.83,46.7,18.25,20.37,22.82
TMEM140,343.77,268.89,224.89,98.2,115.54,156.1,182.04,224.55,342.81,247.91,336.72,340.85,233.04,147.46,332.41,138.62,139.83,82.2,134.33,101.99,151.78,183.96,350.38,232.95
TMUB2,495.08,474.32,505.77,494.47,343.28,322.96,346.69,614.84,431.58,448.07,408.65,372.55,395.36,526.18,398.55,457.15,545.72,444.51,358.88,372.56,341.5,446.76,407.42,548.53
TNF,190.04,27.56,36.72,19.76,36.73,199.16,122.46,37.43,43.44,34.89,75.19,32.7,47.54,18.03,118.72,33.43,33.01,21.31,100.24,65.16,89.51,27.01,57.04,31.48
TNFAIP3,985.32,293.11,126.67,162.11,81.48,252.99,163,156.38,410.81,446.24,1150.75,233.84,422.02,516.63,213.69,233.98,332.09,149.18,234.57,89.95,251.99,273.02,862.36,565.84
TNFAIP6,12.1,34.24,67.93,38.93,28.05,69.98,194.45,24.06,124.66,67.95,1523.43,28.73,166.95,19.1,47.49,57.02,25.25,32.48,38.09,55.95,79.78,29.2,271.61,50.37
TNFRSF10B,196.1,141.96,123,138.29,138.91,129.18,131.56,98.91,187.93,290.15,722.49,139.71,206.37,210.05,150.94,268.39,178.67,180.64,182.45,103.41,305.5,161.33,162.97,159.76
TNFRSF10C,31.47,24.22,35.8,71.47,10.02,75.36,17.38,62.82,111.44,27.55,447.88,26.75,32.46,18.03,23.74,146.49,38.84,21.31,88.22,9.21,45.73,88.33,43.46,101.52
TNFRSF10D,66.58,45.93,43.14,45.9,37.4,69.98,43.03,93.56,89.72,73.45,395.57,40.62,63.77,61.53,62.75,78.65,75.74,41.61,94.23,14.87,69.08,46.72,55.68,52.73
TNFRSF11A,141.62,58.45,92.71,44.74,36.06,123.8,73.64,57.47,48.16,53.25,81.73,28.73,117.1,32.89,64.45,66.85,66.03,38.56,82.2,26.21,47.67,60.59,67.9,59.02
TNFRSF11B,42.37,90.19,24.78,18.01,15.36,107.65,99.29,29.41,37.78,67.95,134.04,35.67,16.23,15.91,52.57,52.11,23.3,17.25,20.05,128.2,125.51,19.71,47.53,26.76
TNFRSF14,1175.37,569.51,550.75,524.69,253.12,306.81,292.08,527.96,616.68,499.49,241.92,762.94,643.47,484.8,705.52,647.88,555.43,308.52,621.52,168.57,433.93,602.98,581.25,658.7
TNFRSF17,234.83,45.93,12.85,27.31,8.5,96.89,9.1,24.06,323.92,102.84,35.96,369.58,51.01,30.76,169.6,24.58,31.07,48.71,12.03,7.79,12.65,48.18,46.17,116.47
TNFRSF18,61.73,30.06,18.36,11.62,19.37,107.65,27.31,24.06,32.11,29.38,58.85,73.32,30.14,16.97,81.41,29.49,25.25,52.77,36.09,20.54,28.22,18.98,23.09,25.18
TNFRSF1A,457.56,613.77,978.5,631.6,762.69,1695.55,1076.49,886.17,962.32,1107.33,2013.81,744.12,900.86,633.32,1095.59,1453.05,547.66,774.34,687.68,607.01,1394.22,657,995.45,688.61
TNFRSF1B,641.55,247.18,231.31,206.85,117.54,355.26,383.93,241.93,621.4,354.42,1369.78,213.03,505.5,182.46,400.25,473.86,254.41,263.86,374.92,80.75,262.69,238.71,426.43,335.25
TNFRSF25,572.55,179.54,247.84,203.95,165.63,236.84,234.99,223.21,141.66,389.31,241.92,593.51,200.58,186.71,466.39,226.12,211.68,150.2,308.75,349.9,313.29,287.62,188.77,314.01
TNFRSF4,35.1,18.37,12.85,6.39,10.69,7,15.72,10.69,18.89,25.71,39.23,13.87,20.87,14.85,57.66,20.65,3.62,15.22,28.07,14.17,15.57,10.95,27.16,9.44
TNFRSF8,14.53,17.54,9.18,9.88,8.5,134.57,31.44,10.69,51.94,31.22,104.61,10.9,24.35,9.55,27.14,43.26,11.65,9.13,3.75,6.37,11.68,8.76,42.1,13.38
TNFRSF9,174.31,27.56,21.11,8.72,17.36,64.59,46.34,17.38,96.33,23.87,85,46.57,47.54,10.61,79.71,16.71,9.71,28.42,16.04,13.46,32.11,24.09,90.99,18.89
TNFSF10,743.23,743.21,475.48,370.13,583.04,366.02,1352.03,319.45,662.95,499.49,424.99,675.75,435.94,328.86,607.16,334.26,219.45,325.77,348.85,1499.45,458.25,414.64,721.13,671.29
TNFSF12,468.45,495.19,819.7,423.58,281.17,296.05,298.7,765.88,481.63,451.75,509.99,274.46,492.75,532.54,407.03,541.7,514.64,314.61,547.34,284.02,309.39,525.6,605.69,565.05
TNFSF13,197.31,164.51,138.61,125.51,71.46,242.22,172.11,155.05,152.05,277.29,160.19,299.23,272.46,148.52,612.24,177.95,124.29,395.8,128.31,59.5,184.86,122.64,172.47,147.95
TNFSF13B,60.52,49.27,68.84,37.77,51.42,75.36,64.54,45.44,64.22,55.09,94.81,63.41,73.04,26.52,44.1,63.9,52.44,53.79,50.12,36.12,36.97,49.64,65.19,48.01
TNFSF18,7.62,10.86,8.26,5.5,8.5,64.59,15.72,5.25,11.33,4.25,8,6.94,17.39,11.67,8.88,12.78,9.71,16.24,8.02,8.5,20.43,8.76,16.3,10.23
TNFSF4,43.58,32.57,24.78,20.92,27.38,80.74,91.02,24.06,31.16,58.76,29.42,37.65,54.49,21.22,28.83,29.49,33.01,14.21,16.04,35.41,36,32.12,58.4,31.48
TNFSF8,748.07,50.1,40.39,24.99,26.05,145.33,75.3,41.43,121.82,67.95,140.57,74.31,184.35,33.95,144.16,72.75,29.13,75.1,38.09,24.08,41.84,37.96,161.61,115.69
TNFSF9,15.74,12.53,7.62,9.3,10.02,69.98,10.76,5.25,20.78,18.36,29.42,9.91,16.23,10.61,28.83,16.71,9.71,15.22,8.02,9.21,14.59,7.3,21.73,10.23
TNKS,360.72,310.64,382.77,400.34,398.71,209.93,229.2,433.06,309.76,358.09,205.96,315.09,320,373.42,235.74,380.47,335.98,770.28,429.05,536.18,417.39,386.9,297.41,467.47
TP53,509.61,279.75,327.7,419.52,631.79,145.33,489.84,231.23,291.81,348.91,147.11,274.46,257.39,353.26,144.16,261.51,258.29,473.94,350.86,196.9,992.4,383.25,426.43,305.35
TPI1,1018,1279.32,1714.66,1245.18,2679.43,4618.35,2839.75,1118.74,1195.58,1983.28,1827.46,2117.41,1993.02,1285.74,8082.98,1565.13,1202.13,2071.33,1373.36,2210.58,4360.71,1239.55,1950.16,1019.14
TPM1,245.73,1500.61,4411.5,3576.92,1793.86,1566.36,2640.34,7491.69,2507.33,2163.25,1412.28,727.27,2431.27,2066.52,1531.46,4365.06,3472.39,795.65,2385.83,1162.31,1084.83,2290.75,2231.28,2685.97
TPSAB1/B2,363.14,225.47,1045.5,352.7,99.51,91.51,407.1,1197.6,797.06,224.04,389.03,67.38,922.89,222.78,105.15,1307.55,141.77,168.47,463.13,176.36,467.98,697.88,2077.82,459.6
TRAF1,731.12,150.31,110.15,83.67,52.76,134.57,114.19,184.45,213.43,145.07,258.26,98.09,219.13,111.39,237.44,187.78,161.19,183.69,176.43,61.62,112.86,125.56,168.4,160.54
TRAT1,467.24,49.27,34.88,18.59,10.02,48.44,30.62,32.08,101.05,51.42,58.85,82.24,96.23,13.79,88.19,34.41,17.48,39.58,28.07,12.75,37.94,33.58,127.66,78.7
TREM1,20.58,20.88,44.98,25.57,19.37,199.16,86.05,62.82,159.6,69.78,588.45,23.78,96.23,24.4,52.57,103.23,34.96,71.04,48.12,17,108.97,70.08,123.58,65.32
TREM2,19.37,73.49,97.3,41.25,50.76,209.93,212.65,25.4,319.2,119.36,45.77,88.18,416.23,37.13,94.97,83.57,42.73,66.98,56.14,126.78,142.05,41.61,615.2,94.44
TRIM21,216.67,171.19,173.49,123.18,162.29,215.31,132.39,212.52,198.32,161.6,241.92,201.14,139.13,171.86,157.72,144.52,143.71,101.49,116.28,110.49,112.86,196.37,228.15,193.6
TSLP,20.58,17.54,39.47,16.85,19.37,59.21,13.24,26.73,16.05,14.69,143.84,12.88,17.39,9.55,27.14,24.58,21.36,17.25,26.06,9.21,28.22,18.25,28.52,22.04
TWF1,381.3,448.43,580.12,573.49,510.24,602.86,592.44,491.87,470.3,383.8,451.14,857.07,542.6,507.08,1090.51,519.09,357.34,803.77,677.66,519.89,682.03,511,666.8,572.14
TWIST1,18.16,48.43,39.47,13.36,32.06,69.98,124.94,61.48,72.72,71.62,120.96,24.77,155.36,30.76,50.88,48.17,38.84,20.3,18.04,36.83,23.35,21.9,135.81,28.33
TWIST2,7.62,13.36,7.62,10.46,8.5,37.68,9.93,8.02,19.83,11.02,8,9.91,6.96,10.61,22.05,15.73,25.25,9.13,22.05,5.75,7,15.33,6.79,10.23
TYMP,651.23,395.82,487.41,553.74,236.42,737.43,1126.14,223.21,1463.79,639.06,1042.86,1278.18,1125.78,381.9,992.14,548.58,328.21,429.29,741.81,385.31,567.22,419.75,1372.99,837.35
TYMS,150.1,86.01,58.75,73.79,220.39,409.08,338.42,57.47,89.72,89.98,55.58,67.38,179.71,72.14,552.89,76.68,87.39,43.64,92.23,169.99,324.96,127.02,162.97,59.02
UBA7,745.65,402.5,436.93,280.06,264.47,694.37,308.63,334.15,390.97,444.4,310.57,426.06,377.97,333.1,1397.48,334.26,380.64,259.8,433.06,249.32,427.12,321.93,401.98,369.09
UBB,5351.48,4925.21,5754.4,4453.72,2066.34,4731.39,3713.52,5700.64,5661.56,3099.8,6963.32,5061.18,4817.32,3368.17,2881.45,4618.71,3270.42,6527.57,4011.8,5455.96,4890.96,5945.15,6875.82,4854.1
UBE2C,64.15,63.46,49.57,15.11,230.41,285.28,303.67,17.38,25.5,27.55,35.96,24.77,90.43,22.28,588.5,34.41,21.36,43.64,24.06,127.49,283.13,83.22,80.13,13.38
UBE2T,39.95,44.26,42.22,21.5,84.82,177.63,59.58,24.06,36.83,34.89,55.58,32.7,34.78,27.58,152.64,35.39,13.59,62.92,26.06,36.83,87.56,26.28,36.67,23.61
ULBP2,15.74,17.54,26.62,5.5,13.36,96.89,17.38,12.03,13.22,33.05,29.42,16.84,25.51,10.61,30.53,27.53,3.62,9.13,22.05,9.92,16.54,9.49,16.3,7.87
VCAM1,993.8,395.82,377.26,90.64,203.03,274.52,707.46,233.91,570.41,519.69,1235.74,282.39,730.42,274.76,174.68,269.38,213.63,190.79,126.31,264.19,288.96,237.98,1688.06,413.17
VCAN,52.05,517.74,4385.79,434.04,920.3,1431.8,8585.45,1227.01,1919.92,3516.65,5629.51,562.79,8761.61,291.73,2613.49,1579.88,266.06,1948.53,641.57,3222.72,2129.76,1180.42,13402.62,1614.1
VEGFA,139.2,138.62,234.99,416.03,168.3,462.91,431.09,302.07,485.41,363.6,1860.16,345.8,561.15,255.66,1221.1,580.04,308.79,486.12,563.38,284.02,1034.23,379.6,449.52,261.28
VEGFB,458.77,743.21,1015.21,611.84,518.26,543.65,692.56,777.91,628.96,747.4,1036.33,503.34,1020.28,591.95,769.97,733.41,565.14,652.55,523.28,722.46,846.46,548.23,1238.54,597.32
VEGFC,147.68,121.92,180.83,207.43,256.46,145.33,167.14,177.77,149.21,202,542.68,114.94,184.35,160.19,88.19,201.54,134,99.46,222.54,125.37,203.34,237.98,359.88,240.82
VHL,334.09,170.35,161.55,152.82,199.69,430.62,202.72,136.33,166.21,168.95,186.34,196.19,169.27,146.4,425.69,181.88,190.32,232.4,182.45,128.91,214.05,148.19,149.39,153.46
VSIR,399.45,218.79,324.02,169.67,110.2,215.31,162.18,284.7,241.76,264.44,457.68,195.19,219.13,201.56,376.5,340.16,219.45,93.37,218.53,84.99,174.16,184.69,142.6,217.99
VTCN1,65.37,172.86,108.31,259.73,199.02,166.86,473.29,40.1,100.1,391.15,140.57,4108,107.82,179.28,493.53,585.94,116.52,586.59,328.8,1073.77,78.81,215.35,104.57,131.43
WDR76,62.94,36.74,34.88,24.99,34.06,86.12,50.47,44.11,36.83,33.05,65.38,29.73,27.83,35.01,84.8,32.44,17.48,27.4,38.09,15.58,67.13,32.12,33.95,24.4
WNT10A,75.05,56.78,68.84,33.7,158.95,252.99,139.01,9.36,40.61,209.35,62.11,57.47,38.26,25.46,74.62,32.44,33.01,28.42,48.12,11.33,257.83,51.83,33.95,55.09
WNT11,21.79,46.76,172.57,52.88,154.27,183.01,356.62,125.64,93.49,148.75,248.46,51.52,104.35,43.49,108.54,108.14,79.62,19.28,76.19,43.91,300.64,40.15,46.17,48.01
WNT2,16.95,14.2,8.26,12.78,8.5,7,9.93,5.25,15.11,20.2,8,5.95,15.07,18.03,23.74,19.66,17.48,10.15,28.07,9.21,7,19.71,17.65,22.82
WNT2B,44.79,415.03,79.86,153.4,150.27,118.42,55.44,80.2,82.16,392.98,143.84,44.59,60.29,320.37,39.01,75.7,392.29,108.59,146.36,89.95,30.16,72.27,35.31,111.75
WNT3A,14.53,10.02,7.62,10.46,8.5,59.21,10.76,10.69,11.33,20.2,42.5,8.92,19.71,19.1,23.74,22.61,11.65,16.24,42.1,10.62,9.73,32.85,13.58,14.17
WNT4,7.62,76.83,132.18,131.9,130.23,53.83,167.14,33.42,74.61,167.11,29.42,45.58,55.65,171.86,20.35,144.52,188.38,9.13,338.83,31.87,54.48,239.44,97.78,155.82
WNT5A,179.15,458.45,185.42,342.24,534.95,156.1,243.27,92.23,122.77,1153.24,107.88,342.83,228.4,651.36,169.6,283.14,332.09,163.39,388.95,46.04,82.7,331.42,186.05,286.46
WNT5B,42.37,30.06,30.29,37.77,32.72,43.06,71.99,49.45,42.5,55.09,32.69,22.79,26.67,61.53,49.18,39.32,38.84,49.73,52.13,18.42,9.73,27.74,38.03,20.46
WNT7B,19.37,9.19,19.28,35.44,54.1,37.68,32.27,5.25,18.89,20.2,8,5.95,13.91,11.67,22.05,27.53,27.19,40.59,36.09,25.5,36.97,13.14,17.65,25.97
XCL1/2,66.58,22.55,27.54,12.2,30.72,59.21,23.17,14.7,31.16,27.55,26.15,62.42,27.83,7.43,33.92,20.65,3.62,8.88,24.06,8.5,24.32,8.76,50.25,49.58
ZAP70,1076.11,101.88,80.78,41.84,24.71,118.42,93.5,78.86,150.16,108.35,88.27,132.77,193.62,23.34,284.92,54.07,52.44,66.98,64.16,29.04,88.54,78.84,205.07,251.83
ZC3H12A,67.79,39.25,32.13,48.81,28.05,188.39,45.51,38.76,37.78,53.25,222.3,44.59,35.94,40.31,81.41,66.85,56.32,50.74,64.16,13.46,48.65,24.82,28.52,35.41
ZEB1,380.09,412.52,1074.88,682.15,522.26,53.83,405.44,803.3,712.06,381.97,516.53,226.9,660.86,401,106.85,807.14,396.18,427.26,453.11,270.57,189.72,661.38,727.92,490.29
ZEB2,837.64,1244.25,1583.4,902.95,540.96,279.9,570.93,1648.04,871.66,791.48,1618.24,425.07,949.55,1085.24,342.59,783.55,982.68,256.76,986.41,365.48,683,1086.98,1545.46,1171.81
