EOC1005_Pre_Extra,EOC136_Pre,EOC136_Post,EOC3_Pre,EOC3_Post,EOC372_Pre,EOC372_Post,EOC443_Pre,EOC443_Post,EOC443_Pre_Backup,EOC443_Post_Backup,EOC540_Pre_Extra,EOC87_Pre_Backup,EOC87_Post_Backup,EOC87_Pre,EOC87_Post,EOC1129_Pre_Backup,EOC1129_Post_Backup,EOC1129_Pre,EOC1129_Post,EOC1129_Pre_Extra,EOC1129_Post_Extra,EOC183_Pre,EOC183_Post,EOC183_Pre_Backup,EOC183_Post_Backup,EOC183_Pre_Extra,EOC183_Post_Extra,EOC218_Pre,EOC218_Post,EOC218_Post_Extra,EOC26_Pre,EOC26_Post,EOC26_Pre_Extra,EOC26_Pre_Backup,EOC26_Post_Backup,EOC26_Post_Extra,EOC376_Pre,EOC376_Post,EOC423_Pre,EOC423_Post,EOC568_Pre_Extra,EOC568_Post,EOC568_Pre,EOC587_Pre,EOC587_Post,EOC587_Pre_Extra,EOC649_Pre_Backup,EOC649_Pre,EOC649_Post,EOC649_Post_Backup,EOC677_Pre,EOC677_Post,EOC883_Pre,EOC883_Post,EOC883_Pre_Extra,EOC933_Pre_Extra,EOC933_Pre,EOC933_Post,EOC868_Pre,EOC868_Post_Extra,EOC868_Post,EOC1133_Pre,EOC1133_Post,EOC167_Pre,EOC167_Pre_Extra,EOC167_Post,EOC740_Pre,EOC740_Post_Extra,EOC740_Post,EOC551_Pre,EOC551_Post,EOC60_Pre,EOC60_Post
AQP9,5.89467313297256,25.8884706778966,10.2093658741988,16.5745414565938,18.7981754471639,5.9405316270475,8.55593257064406,9.38914795190092,65.070108373321,4.38525580865614,22.8722758401873,21.4121204293772,14.2467863948156,14.3831106591973,35.6657950105692,3.23370251281933,24.8564231653108,2.2495991122798,5.05439276023658,0.24382908492048,27.2801200670287,4.89019073905444,5.11794989354337,3.69856932976568,3.09062909540514,36.4412837131754,8.70466029371901,0.633674168666428,23.2161025986471,41.0187925702665,19.0009286191149,0.737135693325872,6.33671771616642,3.1590779397433,7.49416879129876,18.3901147267632,33.6522957940188,8.47570675854365,6.37541662051132,1.59036081721938,0.558764909652077,44.7371253784399,64.2608667252347,20.7994473834117,59.2731821710108,487.73451883313,8.2128553313094,19.5723972255344,10.4036370944139,7.27894232668686,2.65766563436228,25.8121682550335,16.2033604360038,117.130153315863,139.611052577977,5.19679079050556,1.35893627522154,0.866359674681545,10.3824965156059,4.48469586708735,8.73561261017422,6.05652017578049,24.4185820186926,5.58147216514439,12.9683393210164,3.45433329871832,0.130954604794259,17.1031140085842,5.72811753952337,4.35014446174251,15.7124563777777,7.55162613848611,21.9859852362199,12.6829325957519
AREG,0.834643983429743,8.18437508951807,9.0628595460802,1.23467238841444,5.12238199845598,1.76143670336874,1.32764470923787,1.2991273895712,65.2288159547193,1.22787162642372,86.1565221957617,1.48523378700882,22.794858231705,52.6440651578462,15.078674645654,67.9715758451168,11.7051156360282,49.0673429562479,5.98546511080648,6.23505802868085,4.33356073981445,11.1649535548291,1.75615927719625,11.196578061927,0.808318378798267,24.8707917325153,1.2279301354776,21.1224722888809,57.0785104352094,10.1440927696884,2.04084048131234,0.175508498410922,3.39467020508916,0.375335992840788,1.02033284012988,46.2249263833347,4.22006281661329,0.977966164447344,1.20394133606222,1.15047378266934,0.465637424710064,2.15934144772173,69.6757721615789,6.08419209174627,12.8688785578275,2.14535128866385,2.16658146776874,2.83785131670679,5.40625683072162,19.9722703249487,8.59639995312244,1.63077864592512,15.9938342234692,4.95847309427454,1.90717929674924,0.138581087746815,0.0784001697243198,0.192524372151454,3.72705003124315,0.29615916103407,40.0279713968546,2.61056904128469,0.307428190882821,16.6312785461397,1.22342823783173,4.39301082554395,29.7266952882968,1.16659486538455,6.27192616669331,1.0451645784706,4.56044465598914,61.6509806060014,5.60866970311732,3.27005731986857
ARG1,0.052165248964359,1.24919409261065,0.109191078868436,0.261900203603063,0.918162811043996,0.690759491517151,0.295032157608416,0.147628112451272,0.634830325593376,0.153483953302965,0.546107709667393,1.07266884617304,1.23651353615381,0.423032666446978,0.417306493883415,0.638230759109078,1.12983741660503,0.652057713704291,0.487704564584232,0.592156349092595,0.426251876047323,1.56132595885473,0.376319845113483,0.369856932976568,1.28379977809136,4.15153865086808,0.409310045159201,0.528061807222023,2.86287199675031,1.89609210648381,0.633364287303831,0.421220396186213,0.452622694011887,0.500447990454384,0.668493929740265,0.707312104875509,0.973860649987681,0.148176691582931,0.629332971123435,1.08279885427703,1.39691227413019,0.221470917715049,0.628248697034417,0.330149958466852,0.436233171451781,229.552587887032,1.20925477270813,0.643636381108756,0.681460945048943,1.00399204506026,1.27961678691517,0.509618326851599,1.4317624523193,2.82082024918729,0.635726432249748,0.831486526480889,0.574934577978346,0.649769756011158,0.680334529512638,0.338467612610366,0.656196252407453,0.800574505993973,0.219591564916301,0.565689746467337,0.3534348242625,0.300376808584202,0.480166884245616,0.958274353708737,0.906347711949901,0.84743073930049,0.613169029376691,0.711833611414675,0.486084707603501,0.458419250448865
ARG2,29.786357158649,68.0164645597317,71.9569209742994,45.4209781677312,39.8434335634618,23.3131328387039,34.9244316568962,32.9210690766337,48.4692953590542,24.0092755523923,47.9932304848874,27.6418510359975,36.1814612970223,38.7309907947011,45.3194852357388,41.4424506248161,35.0249599147561,32.4398712567885,27.5774762883084,42.3565953233291,26.3210533459222,21.534514640053,37.0298727591667,25.2175181574933,23.7740699646549,26.5237191583239,31.1894254411311,217.24462749114,30.9548034648628,35.4569223912473,27.3754119734656,69.2205517732676,39.669146110899,32.0286713890806,40.6022102589614,25.4216291811139,27.4845116774301,24.7751428326661,25.6111156944146,39.6913455020923,42.8852068157969,38.6743590059904,48.2554832531674,64.7565561392839,26.2830485799698,37.9505245201571,34.7660747153588,32.386612449427,24.2827250085773,26.426504900336,121.169866514814,35.1636645527603,55.9085777112975,56.1739907435813,104.72901964323,28.2358966284135,33.8427399309981,23.632366681591,50.9659301891424,25.0042948815908,29.3647822952335,24.5393489880761,33.2900812413112,24.1738084990375,22.2935812227116,21.1765650051862,25.0996325855663,21.2486921909329,38.6466664375438,26.2138575356952,21.8824697358807,23.5214584641371,18.3590454948707,18.5201377181342
ARID1A,87.0638005215151,31.0144740234369,45.5872754275721,50.2474247769876,92.2270381514456,136.528613498365,39.5343091195277,82.730794217693,52.7861415730892,88.0997891959018,59.5578643366675,93.3221896170542,37.4179748331762,52.9260869354775,60.7876459423507,68.4608860937671,97.5727592980108,85.5825749236882,76.2592591895344,79.4186162312421,70.2960385581377,60.5087456507097,62.5945342372094,72.2229720030607,89.7233400466076,76.7650248683663,72.3933033204907,64.1771116377166,77.6554029118522,36.3417653742731,49.261666790298,80.3828922722022,58.5499784896806,50.1386330436486,82.0488339028578,42.2306933205083,60.1990157344237,77.4964096978729,50.5381738115211,65.3063058985832,83.2559715381595,95.5370171293292,52.7130573416497,69.9917911949725,81.6301322079146,52.8200282795168,61.3696797149377,101.694548215183,126.206567023064,61.7096539124536,39.8977952022782,45.1012219263665,69.3182553135075,97.9573906846681,65.9773475556587,47.6718941849043,68.0252139308015,114.88891908138,52.7407159183058,130.860040725483,151.540322040346,111.105818397077,136.805544942855,136.067240350277,65.0591949584741,51.2142458636064,57.7509807142682,105.805987880145,53.6195306389561,79.3195171985259,97.3405834135498,136.486357666901,174.467018898303,188.104699100851
ARNT2,37.6633097522672,15.5503126700843,14.4132224106336,62.8186345499346,35.9291605269058,62.3755820839988,42.5215097153129,27.4293032934464,11.2682382792824,34.0515113542149,15.9656195120409,22.5260457696338,20.2680697013037,20.540586137481,31.8822161326929,28.8905790290043,30.7315777316569,34.5590588263274,21.8580318490933,38.6643263231047,20.1048801535654,30.4605856878451,40.1407834787715,21.7879356880742,36.8973565851444,11.5320518079669,33.9181590755258,50.2362799270551,33.1019574624255,35.7413362072199,27.6920941171175,30.5735804231826,19.5920966122288,34.0930193497049,26.4934699523379,23.7157588105318,32.2816771014435,66.0868044459872,49.6078555063821,48.3875738005047,2.74726080578938,21.8148853949323,50.5889784135809,29.4540927232213,13.959461486457,18.0505418770338,9.87558064378308,16.3249591208494,24.4417325624221,12.1196182582274,19.7520334800752,40.2598478212763,94.7058480656082,5.79590410575201,4.33952390709611,39.9459985430194,52.6587806648348,45.9892593976787,7.66115839755536,22.0850117228264,15.5436487289015,22.4508937550484,28.3712301871861,25.5691765403236,24.6045012275048,35.5946518172279,16.8931440184594,44.1639484752722,11.4562350790467,55.7044472633522,29.2021750240649,28.968533055832,17.3868760796637,24.2045364237001
ATF3,20.8660995857436,14.8611021362302,61.0378130874558,8.08149199689451,33.3921317069158,6.97667086432323,7.81835217662302,13.9656194378904,42.6923393961545,20.3475869521645,277.776080323174,6.4772695711218,15.8058686795313,379.272287284519,15.7741854687931,368.237873647301,14.5523059258728,28.8861567171001,8.82301894111474,149.502061782672,6.67794605807473,17.2040445277578,13.7733063311535,79.1493836569855,9.60472426572058,106.056436460602,18.0369293233488,72.6613046737504,443.253103371857,205.662790483278,19.2120500482162,9.26684871609668,45.3269297860476,13.1993157482344,15.2346248198703,670.823121582814,81.9846391637778,14.3138684069111,15.2955274286087,21.4191148361675,7.31050756794801,13.1221518746166,420.447961339128,46.9048762421834,37.7886984770106,11.9843761642601,13.2010312687304,6.93371919648978,14.2652491163579,38.7254074523242,72.3803751778172,5.22358785022889,76.1627782563022,18.0929173795529,20.1221235946877,1.97478050039211,49.9670415042998,26.111117973041,29.6685014391816,5.9654916722577,298.569294845391,113.403119153407,6.36815538257272,31.6786258021709,12.3974061433615,13.0288440723398,91.9737841005013,7.91617944368087,27.770493894145,5.67778595331328,32.9578353289972,327.845801987637,103.162131406005,31.8754185478778
ATM,15.8582356851651,26.7069081868484,18.9446521836737,34.4211696164025,20.8036363239179,10.5340822456366,14.161543565204,7.85381558240769,20.3463119352677,13.8793346343967,17.8930584873375,16.2550586689299,25.8054998849491,14.3831106591973,16.9704640845922,16.3387074331924,18.3033661490016,25.1368248633004,15.4735357308997,17.5905268406918,20.4956110399421,12.1076409262131,6.32217339790652,19.9722743807347,8.41602076748783,18.4128427200538,6.68539740426695,17.6020602407341,16.7746406059589,11.7557710601996,14.6377524176885,10.7762218024306,18.8808323787816,16.6398956826083,8.44413384935072,19.0974268316387,13.2012221442775,11.528146605152,11.1364573585756,14.008710177209,14.527887650954,17.5238863642032,15.2275517519294,17.1442157003858,21.5935419868632,16.2750787415878,23.9835529920446,11.8195044530881,11.6529821603369,27.1436420753791,22.1472136196857,15.8491299650847,36.2480347684739,41.166345511577,33.4723786719324,23.2123321975915,23.9904519356419,28.3492137993017,17.5999584808704,10.2809537330399,13.9441703636584,11.3472734327841,10.8917416198485,15.650749652263,15.8501925034644,17.3467606957377,11.3057475472377,12.9575358262355,37.4140335492919,14.6887994812085,10.2705812420596,15.969832325651,6.61823024967844,7.88481110772048
AXIN1,23.9960145236051,15.679539645182,18.7262700259368,22.1118600470586,18.6048780132599,42.9997783469427,50.1185877737296,46.8866885145241,38.6929083449162,45.540881572894,28.7509647148422,15.0586203405061,7.68788850739108,11.7509074013049,10.3492010483087,12.3391280094422,32.313350114904,58.7504000047566,14.9414943877169,32.0112755774173,37.9008959785411,41.6255392426742,65.3542131013749,35.4390188506639,56.9626716353131,36.1722025043228,64.043378399243,39.4638190597259,31.5810567141519,63.0450625405868,40.5705012922954,48.4754472610966,35.4985512875037,34.8124133359831,65.3716695503902,31.9954710970157,33.5440890551312,33.16194357626,29.3597512180629,35.4954999417688,29.055775301908,27.4623937966661,38.4727535422029,12.4749520020689,8.67013428260415,4.14274731604054,6.75167248095374,63.5152083357777,105.535585023246,37.9365565597769,23.4268304066008,18.6775116791111,8.62549574933821,18.8201601000465,12.3828452890386,10.5668079406946,65.1244076510017,37.8069735812419,30.3784157308469,45.8623615087046,44.0471734428503,32.6147092224501,62.6714326271123,40.7296617456483,34.0928668942443,26.0576881446795,55.6120555026287,60.3087881301477,29.5106815010888,49.8854228534888,36.8284648269375,32.3420053881885,56.2736526879438,58.9221543243608
AXL,114.659217223661,31.1867766569004,62.6756792704824,42.9890477057027,71.9791319500017,87.4501516260714,139.218299371471,91.3818016073376,283.6739309914,136.20604541686,184.777149765109,68.0319587438207,68.545859069396,56.028326489422,85.1861656180677,109.562946980392,15.7273368391421,14.0518437303275,23.9861972218245,202.134311399078,119.599172220945,49.7267588405054,60.8885509393616,110.452729529821,91.9105544833558,99.9060088296866,73.266498083497,149.37108320287,173.42741767814,79.035439305267,133.182434858056,52.7227529226409,95.1154261273552,79.0707824917927,39.4411418546757,110.215868577366,83.7520158989406,37.7257856770142,48.6775372012431,62.4639589061061,32.0824185625234,135.567885506324,114.939594952678,37.1654524674113,58.7278907066961,35.4352850782753,75.9311226029648,35.7510753506773,20.0576671492739,117.789781000819,112.114116945875,55.8286877065927,74.5913316622932,38.7422031099317,106.442716982338,61.2874860560289,23.3893839677554,98.45215080895,118.141570037977,65.2819407822243,164.500198025393,200.074011324059,62.0565762453466,128.864124245259,121.935014370563,110.426024255767,2.8810013054737,31.143916495534,159.227166035359,47.1453967964173,72.1623301447694,149.856449846515,66.2944758908467,68.1822231834279
B2M,2434.03051667699,3197.16151523268,2485.18895504561,2484.04860254545,3615.00028451411,1677.3712732511,4519.15507416691,1875.02465624361,6104.30622029194,2803.01166033492,6330.48057046442,1862.23562994456,4151.02970232643,3054.67188078402,4318.2041374068,2213.91613155621,2034.791993809,2431.42540574625,1595.54765142661,957.725812841229,3415.05898891181,1332.01725576557,1596.148079054,3511.01824138902,1827.13237306359,3212.94495421766,1808.19534283163,1043.97819287794,3196.26238724688,4329.34710673449,3142.99990193556,528.596495514015,2327.64453414856,2348.13324921137,1229.81772737585,1973.02631325303,2419.71909500273,1174.92262289938,1658.29237891025,1038.43793871587,1304.3901178403,2790.47819548019,3320.65336308234,1804.26952302134,4660.16991232652,2440.81794545431,5887.05531846742,3888.06109728229,1635.96057541416,4908.01511227707,2844.35844250452,3536.03772269251,1862.23405597149,3697.12568972388,8628.32790101055,525.915227999162,415.259565639814,408.536717705386,3336.86338868657,2269.46765100408,2001.64464343738,1712.74213660606,2043.91436792794,2596.96848808225,1610.412183105,1735.38946449415,862.77258791951,1333.81374010672,9146.09977692036,1839.26367657778,1776.84887794064,1774.97258470622,1276.83235348034,1230.55007462157
BAD,9.28541431565589,8.57205601481103,12.0656142149622,3.55435990604157,5.87140955483397,12.7790505930673,32.3060212581215,32.7439153416922,20.6319855817847,28.4164576400918,36.043108838048,7.17862997054263,4.30091664749151,4.70036296052198,4.39562840223863,5.44623581106413,7.00499198295121,31.8530193144546,2.70454349451256,21.7704540107572,27.9905398604409,18.2056498598533,25.7402774057622,26.0244787385331,24.5823883434532,26.6005995037103,25.7592455086857,35.6969781682088,28.405058092757,46.9914827056905,40.992744150498,22.5703928956446,31.9422301202675,20.7998696032604,28.217480613247,34.4086535724733,26.690995592255,40.3633307871904,38.3619489354372,35.326312620788,13.2706666042368,34.3833599752613,36.8871734973065,7.09822410703731,3.16269049302541,1.99739602737669,2.87198008518181,37.4186787017318,50.9051325951561,26.4623617590882,25.7563891725233,5.09618326851599,3.94607700273368,6.34684556067141,6.32962404283445,4.01885154465763,35.0971426465872,35.7132710340948,32.8926955138284,20.6888328208086,29.7749049529882,31.1527905593307,39.0872985551015,31.4900625533484,28.3563478235221,33.4920141571385,54.9572824786574,20.1445934790511,27.516716534799,42.6822615694347,32.0764048492682,17.8886881477253,15.853839694145,18.6729441349504
BAMBI,12.4674945024818,2.11070725992834,5.95091379832977,0.561214722006563,3.52767816874798,4.48993669486148,7.78147315692197,4.989830200853,3.80898195356025,9.0774795239182,4.62585354071204,1.23769482250735,2.41926561421398,3.99530851644368,5.89793178021892,2.89331277462782,0.587515456634618,0.749866370759935,0.88673557197133,44.0633989177725,7.49492882049876,0.883769410672489,29.3027719395032,12.1716554306834,4.70726585300167,7.95711574749716,23.7672699555776,57.5587369872005,5.45734974380529,3.60257500231925,3.90574643837363,13.7949679750985,12.4794542777563,16.5460616843981,21.6380929889612,8.7789914193372,14.0308071424151,5.06764285213624,7.0594741978194,1.48884842463091,1.95567718378227,6.09045023716384,36.4085078233755,3.91463522182124,4.14421512879192,9.83902487559627,7.15475740518978,1.2287603639349,0.863183863728662,2.6175506889071,19.3583052379475,8.99476346893072,163.954261308271,4.56179524673257,4.89232950035676,42.4751033943988,0.182933729356746,0.0481310930378636,3.72705003124315,1.0154028378311,5.82374174011615,12.5307313981665,1.40538601546433,1.84791983845997,6.38901413089904,5.10640574593143,16.6312348088709,1.64573204223892,4.38672292583752,2.06208146563119,13.7963031609756,15.134201564425,1.42086299145639,1.25301261789357
BATF3,0.99113973032282,0.430756583658846,0.491359854907963,0.486386092405688,1.063135886472,0.897987338972297,3.13471667458942,1.41722987953221,4.76122744195032,0.613935813211859,1.44557923147251,1.07266884617304,0.645137497123727,0.940072592104396,0.639869957287902,1.1062666491224,0.497128463306215,0.684660599389506,0.576378121781365,0.835985434013075,1.20771364880075,0.942687371383988,1.07878355599198,2.25276495540273,1.99702187703101,1.92200863466115,0.982344108382083,0.281632963851746,4.83109649451615,1.20085833410642,1.65378452796,1.54447478601611,1.4225284668945,0.781949985084976,1.75919455194807,1.28980442653769,1.6231010833128,0.563071428015138,0.601970668031112,0.7105867481193,0.186254969884026,1.19040618271839,1.28641399868952,0.330149958466852,2.72645732157363,0.887731567722972,1.10848354164912,1.25801656307621,1.31749116042796,3.54982901646305,0.853077857943448,1.07019848638836,0.314289318801797,0.220376581967757,0.442244474608521,0.173226359683519,1.38506966512965,1.32360505854125,1.50856786978889,0.888477483102211,4.30628790642391,3.55037389614718,0.834447946681943,2.48903488445628,1.57686306209423,0.71339492038748,0.218257674657098,0.895778200205994,1.99396496628978,0.53670613489031,0.766461286720864,2.35214584641371,1.34608072874816,0.916838500897731
BAX,10.17222354805,7.49516455566391,7.8617576785274,6.39784783087482,7.46611338454196,13.2625822371293,25.1514914361174,17.8039503616234,22.8538917213615,16.9928662585425,25.6028143885243,6.76606502970685,8.8168791273576,9.7297513282805,11.65676139581,8.19062807523316,5.92034806301038,12.5195081031224,4.92138242444088,9.64866521756757,26.3210533459222,11.3417074369636,15.7803455050921,18.6945867940883,20.3030557498153,15.5682699407553,15.6356437250815,9.99797021673697,20.7110896014905,16.8436182125979,15.6229857534945,30.3278685254073,12.1561523534621,18.2350736521816,25.8249760225976,9.94397606266157,15.2571501831403,17.9886503581678,14.9671797915008,11.843112468655,7.12425259806398,26.5488262610915,13.07355621924,6.79165628846095,10.960358432726,4.14274731604054,8.36401217789791,22.9953725250674,13.2430576987845,15.9921590034598,9.02293888209416,11.0077558599945,3.80639286104399,7.22835188854243,10.8626299075718,3.53381773754378,16.7253695411882,15.883260702495,15.7955929895543,10.4924959909213,16.199844981309,7.86651471107121,20.9490352930151,13.1617147678067,15.7686306209423,15.3943114399403,12.5279905253174,14.3741153056311,19.2508254018159,13.4176533722578,11.3819501078048,10.8941491833898,17.5364406050802,14.82222243118
