BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
BRCA1,12.4758737276881,11.148450698908,10.3729436361022,13.7304664491168,12.8997313433844,17.6478078086301,28.1488476881823,12.7104014146255,8.15072990722148,11.1232717292308,6.55506601111631,6.23806055594777,10.1826903526021,11.2945886856146,26.2134430674753,10.1941831784,14.4657614539845,11.3875245893556,13.3450095980202,13.1987609009657,16.0868130926138,12.4723210705741,8.19897567371356,9.80081086124241
BRCA2,23.0495328318013,13.0201487187308,5.86177183586243,6.10812976785287,19.0405341115114,22.0216961783645,37.0265456265571,5.15997972373515,15.274756250037,16.7268449189455,4.5526713538481,9.94385692547697,18.1398766658129,6.27144647822736,31.2650240312827,7.7366134585873,9.23711690069489,11.2431994921799,4.67051294741064,8.814800396871,17.572430928947,9.14981211173424,7.60491497485909,7.992843025266
BRD3,32.4482265172647,39.4055425316225,56.4426757097355,53.4968980704491,53.4675293618544,103.873682135728,48.1589810889485,57.3845860087958,28.6792122683678,31.6782902912496,19.2846101345635,27.8650800189635,34.9764994426477,51.2694983102375,25.4755983611734,44.5083799230742,50.01027866691,29.9713193912443,60.3706546119883,38.8375087328735,33.9095385734401,53.5692560271052,36.5903255184647,43.8318729042079
BRD4,231.129153067541,236.032565640684,251.396071215831,203.954828367169,219.775414992773,237.364414733931,430.374559305204,249.995963726141,174.402786241172,217.896296866492,227.081211864159,142.169388139381,204.840740834093,233.304928707988,225.743910508446,292.805378740082,232.459066526906,246.204493128135,239.327416013816,170.996698662707,262.403870662944,217.554856284427,194.797127178838,216.143896605199
BRIP1,7.95505904638769,7.10600080753661,3.89533813575199,2.62252744911833,11.1469599652709,9.91067134265097,16.9169919509522,2.54463963176678,2.38799665515592,4.80407502366536,1.37993959028777,1.78827393324111,5.75068191903117,4.13955817949346,12.9424704106303,2.7436544958884,6.08821282537902,2.44360400186191,2.80622150018605,3.29308392587976,9.70534168387364,4.47089802248312,3.27137076167413,2.94314488799022
BTLA,101.403557479773,2.07704446245077,0.964622168229678,7.74132464078589,8.40415533327543,1.21173956779972,1.7310679951742,0.424138505601374,3.08753614113413,2.13958994862244,0.735463077382357,2.43542201599122,4.64079372919015,5.02809330655466,12.3384518651271,2.82301069986908,1.67048146670862,2.45220065379235,5.10022839136091,28.282281891926,1.78288532997622,2.9850265998847,3.76020547941953,3.87023275327501
C1QA,202.632889509287,196.776579869365,258.48981126214,56.7661714306623,98.9109873862494,120.011805303613,186.288273642804,89.0866701459207,339.753366153848,399.340441849762,92.8424200785033,282.614856041637,282.67037629972,66.7524321284488,172.545347387619,154.856972141115,101.717673348802,140.244117740121,66.4638130486104,104.478638783701,171.284665974803,147.865916044005,346.014728598391,128.669957862288
C1QB,152.604424749987,211.353095388484,289.222190295959,40.9370922495847,114.017779012847,140.056801002777,277.814964613243,84.1769631860818,357.366370297755,472.127413184753,97.8728542267352,377.011313065657,333.80376823758,60.8402724583077,210.33845219578,175.379539729367,87.9629695947209,160.931159362283,55.0483032776988,114.485735860886,189.766906705575,142.703219768198,446.698889327721,144.626766801096
C2,46.6770373886748,71.9197246139288,72.3864893164015,23.0273539193287,57.5680891034225,88.0752781960744,104.639150250927,27.6589307276112,117.137821537684,105.028043840051,47.8652771279685,120.672196889911,122.808040133333,32.0064146341376,318.725779152508,64.1938391908512,35.0435223498542,47.4872063927744,29.1357874770847,154.274994630067,111.254747913834,52.0448388360562,222.105963878121,59.3123435308768
C5,21.8250286442944,26.1137295642378,16.6440505026566,23.8931766610828,11.6689121916138,18.7273404933723,23.540882714381,26.4790122550069,16.1027111110541,13.5298231049723,8.9643972363174,6.56543980357674,19.5350938481852,23.7366911213027,8.96126077113206,24.6977389038802,30.7183827270231,15.4665337704562,27.2779356957906,6.52287684826767,17.2298158968263,29.4275290777107,10.7328994145826,24.5546163795372
C5AR1,4.08265463671914,12.2509700828871,14.0607046266385,17.1095148892992,10.8328854848789,19.2523604293593,10.8476704152623,15.9918691597597,43.6696250345308,21.3747245426709,69.8335483475946,11.8105454090517,38.7058970967696,11.3480972050527,6.35906093939942,39.6440267661334,20.8986288312478,9.59881166395627,27.5281507220613,6.24945107912983,18.5934693359197,17.1046605910871,42.4897373538217,17.9540778929732
C7,163.916869463586,1079.28121045435,1229.06605204369,598.317505503398,763.76528947504,39.7514973569556,148.652305330902,1180.25576984489,440.828395147206,841.901506876828,722.396041239012,246.373393477363,616.162794990073,1031.61360022573,59.5367751788632,594.866780313674,637.947062392397,365.538910581266,288.683438494226,306.764216276221,215.055542392014,404.527275447424,392.883370595895,550.955156039863
CASP1,124.181329994147,64.5378993808472,45.6720845327077,42.4405640408183,35.8389694853644,53.4866652522282,77.2920877600023,30.8241215368331,70.6922060641843,68.2105327284247,112.760530042715,60.2842856995899,56.5990152799869,37.0515178653072,84.9212925177683,46.2399077800661,45.3511993237902,34.5846495740576,48.3819866065686,42.9689510377566,54.4583043759866,60.6573106201276,90.2732017349862,61.34548755765
CASP3,28.3723737991116,22.4148188080116,17.5051129335619,19.4114018824395,16.4863497587286,25.0466447852679,43.067907287111,19.1597795854973,34.6308184255478,29.7476826482654,30.7472504880792,38.1430065739801,26.1620964871516,20.5833765187061,32.1226111260229,21.0908405324258,20.3816041477184,28.2768565842903,21.6992549208387,24.0910068951798,25.015687853846,24.4561489737941,28.2203866671216,26.7352600575404
CASP8,133.309122455367,39.3625255444938,33.083246538484,40.2096396029732,31.9599385243371,48.4834907701556,65.5704598512384,24.6652854026645,41.6481089974246,44.5400005158354,38.9815362261359,51.4006823045034,52.6229439783854,27.4092403418284,82.3486000300461,39.2811610798856,34.4146344442248,52.7840165428843,34.4825197581767,40.4301781868533,53.8584955000393,37.0709785224572,47.9211710115166,51.120837037982
