,Gene,Cum_Prop
441,TNFAIP6,0.01278772378516624
442,TNFRSF10C,0.14578005115089515
443,TNFRSF10D,0.056265984654731455
444,TNFRSF11B,0.0076726342710997444
445,TNFRSF14,0.005115089514066497
446,TNFRSF17,0.0076726342710997444
447,TNFRSF18,0.010230179028132993
448,TNFRSF1B,0.017902813299232736
449,TNFRSF4,0.028132992327365727
450,TNFRSF8,0.01278772378516624
451,TNFSF10,0.03324808184143223
452,TNFSF12,0.6547314578005116
453,TNFSF13,0.10485933503836317
454,TNFSF13B,0.4936061381074169
455,TNFSF4,0.06905370843989769
456,TNFSF8,0.0025575447570332483
457,TPI1,0.20460358056265984
458,TPM1,0.06905370843989769
459,TPSAB1/B2,0.06905370843989769
460,TRAF1,0.1483375959079284
461,TRAT1,0.0025575447570332483
462,TREM1,0.0025575447570332483
463,TREM2,0.020460358056265986
464,TYMP,0.0025575447570332483
465,TYMS,0.9309462915601023
466,UBE2C,0.8925831202046036
467,UBE2T,0.2506393861892583
468,VCAM1,0.023017902813299233
469,VCAN,0.0076726342710997444
470,VEGFA,0.010230179028132993
471,VEGFC,0.309462915601023
472,VSIR,0.2710997442455243
473,VTCN1,0.020460358056265986
474,WDR76,0.09974424552429667
475,WNT10A,0.1918158567774936
476,WNT11,0.010230179028132993
477,WNT2,0.07672634271099744
478,WNT2B,0.01278772378516624
479,WNT4,0.028132992327365727
480,WNT5A,0.0076726342710997444
481,WNT5B,0.0076726342710997444
482,XCL1/2,0.020460358056265986
483,ZC3H12A,0.0076726342710997444
484,ZEB1,0.41687979539641945
485,ZEB2,0.3989769820971867
