,Gene,Cum_Prop
403,MTOR,0.10741687979539642
404,MXI1,0.043478260869565216
405,MYC,0.005115089514066497
406,MYCT1,0.5191815856777494
407,NBN,0.010230179028132993
408,NCAM1,0.005115089514066497
409,NCR1,0.05115089514066496
410,NDUFA4L2,0.005115089514066497
411,NECTIN1,0.26854219948849106
412,NEIL1,0.05370843989769821
413,NF1,0.010230179028132993
414,NFAM1,0.26854219948849106
415,NFATC2,0.0076726342710997444
416,NFIL3,0.0025575447570332483
417,NFKB1,0.0639386189258312
418,NFKBIA,0.005115089514066497
419,NGFR,0.0076726342710997444
420,NID2,0.005115089514066497
421,NKG7,0.0025575447570332483
422,NLRC5,0.058823529411764705
423,NLRP3,0.0025575447570332483
424,NOD2,0.017902813299232736
425,NOS2,0.0025575447570332483
426,NOTCH2,0.0025575447570332483
427,NRAS,0.015345268542199489
428,NRDE2,0.061381074168797956
429,NT5E,0.18414322250639387
430,OAS1,0.005115089514066497
431,OAS3,0.043478260869565216
432,OAZ1,0.005115089514066497
433,OLFML2B,0.005115089514066497
434,OLR1,0.005115089514066497
435,OTOA,0.03836317135549872
436,P2RY13,0.1867007672634271
437,P4HA1,0.0025575447570332483
438,P4HA2,0.0025575447570332483
439,PALMD,0.005115089514066497
440,PARP12,0.005115089514066497
441,PARP4,0.005115089514066497
442,PARP9,0.0025575447570332483
443,PC,0.13043478260869565
444,PCK2,0.03836317135549872
445,PDCD1,0.015345268542199489
446,PDCD1LG2,0.4424552429667519
447,PDGFA,0.0025575447570332483
448,PDGFB,0.04603580562659847
449,PDGFRB,0.03324808184143223
450,PDK1,0.017902813299232736
451,PDZK1IP1,0.056265984654731455
452,PECAM1,0.38107416879795397
453,PF4,0.0076726342710997444
454,PFKFB3,0.010230179028132993
455,PFKM,0.03836317135549872
456,PGPEP1,0.12020460358056266
457,PIAS4,0.0639386189258312
458,PIK3CA,0.05115089514066496
459,PIK3CG,0.015345268542199489
460,PIK3R1,0.02557544757033248
461,PIK3R2,0.017902813299232736
462,PIK3R5,0.0076726342710997444
463,PKM,0.1815856777493606
464,PLA1A,0.010230179028132993
465,PLA2G2A,0.0025575447570332483
466,PLOD2,0.005115089514066497
467,PMS2,0.0792838874680307
468,POLD1,0.2813299232736573
469,POLR2A,0.0025575447570332483
470,PPARG,0.22762148337595908
471,PPARGC1B,0.0076726342710997444
472,PRF1,0.0025575447570332483
473,PRKAA2,0.005115089514066497
474,PRKACB,0.10230179028132992
475,PRKX,0.03580562659846547
476,PRLR,0.0792838874680307
477,PROM1,0.01278772378516624
478,PRR5,0.03580562659846547
479,PSMB5,0.023017902813299233
480,PSMB9,0.017902813299232736
481,PSMC4,0.015345268542199489
482,PTCD2,0.028132992327365727
483,PTEN,0.07672634271099744
484,PTGER4,0.0639386189258312
485,PTGS2,0.061381074168797956
486,PTPN11,0.017902813299232736
487,PTPRC,0.10230179028132992
488,PUM1,0.010230179028132993
489,PVR,0.017902813299232736
490,PVRIG,0.0076726342710997444
491,RAD50,0.0025575447570332483
