,Gene,Frequency,Mean_F,Median_padj,Freq_Percent
112,TNFSF4,47,5.232678679909294,0.15693433530861894,0.1175
113,TIE1,46,6.005138672027528,0.11002324062752228,0.115
114,IL11RA,46,5.398205792597237,0.14345113809960092,0.115
115,DPP4,45,6.285559185893383,0.12351301322728785,0.1125
116,HLA-A,45,6.265237368294911,0.10490674353306213,0.1125
117,ICAM2,45,6.149343430452225,0.12159523665122174,0.1125
118,IL18R1,45,5.827363027505676,0.12474279547361539,0.1125
119,PGPEP1,45,5.29745355843903,0.1551157289846712,0.1125
120,CD209,44,6.801630279132793,0.10154471867765003,0.11
121,PDZK1IP1,42,5.003623674678196,0.17754290106427348,0.105
122,NFAM1,41,6.891126026075703,0.09721868668604555,0.1025
123,CCL8,41,5.743899691843112,0.1006213415213078,0.1025
