,Gene,Cum_Prop
637,CPXM2,0.0025575447570332483
638,CPZ,0.0025575447570332483
639,CR2,0.005115089514066497
640,CRABP2,0.0025575447570332483
641,CRAT,0.0025575447570332483
642,CRB2,0.0076726342710997444
643,CREB3L1,0.017902813299232736
644,CREB3L4,0.0025575447570332483
645,CREB5,0.0025575447570332483
646,CREBL2,0.0
647,CREBRF,0.0076726342710997444
648,CRIP1,0.010230179028132993
649,CRIP2,0.017902813299232736
650,CRISPLD1,0.005115089514066497
651,CRISPLD2,0.005115089514066497
652,CRMP1,0.0025575447570332483
653,CRTAC1,0.0025575447570332483
654,CRTAM,0.0025575447570332483
655,CRTAP,0.04092071611253197
656,CRYAB,0.02557544757033248
657,CRYBA1,0.010230179028132993
658,CRYBB3,0.0025575447570332483
659,CRYGN,0.0025575447570332483
660,CRYL1,0.0
661,CSF2RA,0.07161125319693094
662,CSMD2,0.005115089514066497
663,CSRNP1,0.0025575447570332483
664,CSRP2,0.028132992327365727
665,CST2,0.0025575447570332483
666,CST7,0.0025575447570332483
667,CTAGE15,0.0025575447570332483
668,CTHRC1,0.0025575447570332483
669,CTNNA2,0.0025575447570332483
670,CTSC,0.005115089514066497
671,CTSG,0.04092071611253197
672,CTSH,0.023017902813299233
673,CTSK,0.02557544757033248
674,CTSL,0.01278772378516624
675,CTSO,0.05115089514066496
676,CTSS,0.028132992327365727
677,CTSW,0.0025575447570332483
678,CTTNBP2,0.08695652173913043
679,CTXN1,0.005115089514066497
680,CUL7,0.0025575447570332483
681,CX3CL1,0.0025575447570332483
682,CXCL1,0.0076726342710997444
683,CXCL10,0.14578005115089515
684,CXCL11,0.12020460358056266
685,CXCL13,0.015345268542199489
686,CXCL14,0.015345268542199489
687,CXCL2,0.005115089514066497
688,CXCL3,0.028132992327365727
689,CXCL5,0.010230179028132993
690,CXCL8,0.03324808184143223
691,CXCL9,0.03836317135549872
692,CXCR2,0.005115089514066497
693,CXCR3,0.0076726342710997444
694,CXCR6,0.0025575447570332483
695,CXorf65,0.0025575447570332483
696,CYP11A1,0.017902813299232736
697,CYP27A1,0.0076726342710997444
698,CYP27B1,0.0025575447570332483
699,CYP2A6,0.0025575447570332483
700,CYP2A7,0.01278772378516624
701,CYP2D6,0.0025575447570332483
702,CYP2D7,0.04859335038363171
703,CYP3A7,0.0025575447570332483
