From	To	Weight
PRRC2A	SHROOM1	0.253268928867234
PSMA3-AS1	SHROOM1	0.214058950096081
RBM25-AS1	SHROOM1	0.13377062338478
REXO1	SHROOM1	0.256737773139442
RIPK2-DT	SHROOM1	0.201938454820333
RN7SK	SHROOM1	0.174562229255924
RN7SL1	SHROOM1	0.159830041505793
RN7SL2	SHROOM1	0.14228721754587
RN7SL3	SHROOM1	0.14553212122071
RTEL1	SHROOM1	0.252598615767631
SCARNA10	SHROOM1	0.205914630413524
SCARNA12	SHROOM1	0.104760950266048
SCARNA13	SHROOM1	0.172009838312068
SCARNA2	SHROOM1	0.125488276605438
SCARNA7	SHROOM1	0.191462118076051
SETD1A	SHROOM1	0.251846315388077
SF3A2	SHROOM1	0.260936570797872
AATBC	SLC12A2-DT	0.390203786580462
AFG3L1P	SLC12A2-DT	0.410354169720444
ALDOC	SLC12A2-DT	0.29083221330497
ARL5A	SLC12A2-DT	0.389569356699736
ARPP19	SLC12A2-DT	0.405107434180543
ARRDC1-AS1	SLC12A2-DT	0.38287281289323
ARRDC3-AS1	SLC12A2-DT	0.390814489703821
B3GALT6	SLC12A2-DT	0.38190499166759
B3GALT9	SLC12A2-DT	0.405528210335182
BAIAP2-DT	SLC12A2-DT	0.397199959147354
BAZ2B-AS1	SLC12A2-DT	0.411628758187289
BCL9L	SLC12A2-DT	0.376852809163546
BICRA	SLC12A2-DT	0.387924744957616
C2orf74-AS1	SLC12A2-DT	0.378414377838842
CAMSAP1-DT	SLC12A2-DT	0.410360597789665
CD63-AS1	SLC12A2-DT	0.396766368742061
CENPBD2P	SLC12A2-DT	0.386491753388032
CERS6-AS1	SLC12A2-DT	0.412974762673565
CGGBP1	SLC12A2-DT	0.389668092467346
CHASERR	SLC12A2-DT	0.414840260293257
CHROMR	SLC12A2-DT	0.413425205920361
CLK2	SLC12A2-DT	0.395496222695173
CLUHP3	SLC12A2-DT	0.397773475165839
COX10-DT	SLC12A2-DT	0.403643429857934
CRIPT	SLC12A2-DT	0.389205986415773
CTBP1-DT	SLC12A2-DT	0.400399968992467
DDX11	SLC12A2-DT	0.175491805212135
EBLN3P	SLC12A2-DT	0.428239062235952
EIF3J-DT	SLC12A2-DT	0.413239031308342
ELOA-AS1	SLC12A2-DT	0.418564363927366
EPB41L4A-AS1	SLC12A2-DT	0.40655968098695
ERVK3-1	SLC12A2-DT	0.398802685102798
ESYT3	SLC12A2-DT	0.293054607624983
FCF1P2	SLC12A2-DT	0.407919652100101
FGD5-AS1	SLC12A2-DT	0.409053480469233
FLJ13224	SLC12A2-DT	0.37951644093973
GABPB1-AS1	SLC12A2-DT	0.417158107357508
GABPB1-IT1	SLC12A2-DT	0.428916710573777
GARS1-DT	SLC12A2-DT	0.419487850241128
GATD1-DT	SLC12A2-DT	0.362551884264992
GMFB	SLC12A2-DT	0.390259211955541
GNRHR2	SLC12A2-DT	0.384988007673327
GTF2IRD1P1	SLC12A2-DT	0.407303504425871
HAPSTR1	SLC12A2-DT	0.408821894478307
HCFC1	SLC12A2-DT	0.369778729750903
HCG11	SLC12A2-DT	0.409205323117353
HCG18	SLC12A2-DT	0.43587610934945
HCN3	SLC12A2-DT	0.30538026419974
HEIH	SLC12A2-DT	0.401408860992244
HERPUD2-AS1	SLC12A2-DT	0.41520806302467
ID4	SLC12A2-DT	0.397567630638325
JPX	SLC12A2-DT	0.395087861654976
KMT2D	SLC12A2-DT	0.389712511751242
KMT2E-AS1	SLC12A2-DT	0.419824919401265
LIMD1-AS1	SLC12A2-DT	0.420743344346599
LYRM2	SLC12A2-DT	0.400305286581695
MIATNB	SLC12A2-DT	0.405742470655608
MIR10393	SLC12A2-DT	0.405957526616971
MIR10399	SLC12A2-DT	0.403698792600356
MIR12127	SLC12A2-DT	0.408193756656301
MIR4741	SLC12A2-DT	0.364370922363631
MRPL42	SLC12A2-DT	0.391548949251575
MTPN	SLC12A2-DT	0.387041247784705
NCOR2	SLC12A2-DT	0.385373315643022
NIPBL-DT	SLC12A2-DT	0.424194787132255
NORAD	SLC12A2-DT	0.428620958099206
NPEPL1	SLC12A2-DT	0.372180837967595
OIP5-AS1	SLC12A2-DT	0.422886916759466
OTUD6B-AS1	SLC12A2-DT	0.406627651382728
PNISR-AS1	SLC12A2-DT	0.416547099976417
POLR1HASP	SLC12A2-DT	0.412001483601037
PPDPF	SLC12A2-DT	0.39441006214916
PPP4R1L	SLC12A2-DT	0.418352585517387
PRR12	SLC12A2-DT	0.377594074322806
PRRC2A	SLC12A2-DT	0.383437882909495
PSMA3-AS1	SLC12A2-DT	0.437647819743184
RBM25-AS1	SLC12A2-DT	0.394692306507634
REXO1	SLC12A2-DT	0.35165385816522
RIPK2-DT	SLC12A2-DT	0.419087552783512
RN7SK	SLC12A2-DT	0.410216045558402
RN7SL1	SLC12A2-DT	0.403764606998305
RN7SL2	SLC12A2-DT	0.393911534532963
RN7SL3	SLC12A2-DT	0.395203058801148
RTEL1	SLC12A2-DT	0.354572068114708
SCARNA10	SLC12A2-DT	0.405653870071518
SCARNA12	SLC12A2-DT	0.377975059408316
SCARNA13	SLC12A2-DT	0.407906164898517
SCARNA2	SLC12A2-DT	0.388947193310772
SCARNA7	SLC12A2-DT	0.412595284330649
SETD1A	SLC12A2-DT	0.393215063913851
SF3A2	SLC12A2-DT	0.368376449001061
SHROOM1	SLC12A2-DT	0.22162580255458
AATBC	SLC30A4-AS1	0.369645387135175
AFG3L1P	SLC30A4-AS1	0.406663818851864
ALDOC	SLC30A4-AS1	0.28296444074449
ARL5A	SLC30A4-AS1	0.378410029786345
ARPP19	SLC30A4-AS1	0.391163776409073
ARRDC1-AS1	SLC30A4-AS1	0.365559660859573
ARRDC3-AS1	SLC30A4-AS1	0.371479910339299
B3GALT6	SLC30A4-AS1	0.366895931216376
B3GALT9	SLC30A4-AS1	0.389756785868001
BAIAP2-DT	SLC30A4-AS1	0.382696718794019
BAZ2B-AS1	SLC30A4-AS1	0.408504186509721
BCL9L	SLC30A4-AS1	0.368100220919865
BICRA	SLC30A4-AS1	0.37821759494996
C2orf74-AS1	SLC30A4-AS1	0.357871794670525
CAMSAP1-DT	SLC30A4-AS1	0.407246826163845
CD63-AS1	SLC30A4-AS1	0.379768110762568
CENPBD2P	SLC30A4-AS1	0.370542565163174
CERS6-AS1	SLC30A4-AS1	0.41202275422834
CGGBP1	SLC30A4-AS1	0.377487084165408
CHASERR	SLC30A4-AS1	0.414000763571149
CHROMR	SLC30A4-AS1	0.410533476328044
CLK2	SLC30A4-AS1	0.384743810854255
CLUHP3	SLC30A4-AS1	0.380279225327405
COX10-DT	SLC30A4-AS1	0.400193360366684
CRIPT	SLC30A4-AS1	0.374182316916585
CTBP1-DT	SLC30A4-AS1	0.382822321659056
DDX11	SLC30A4-AS1	0.166628290773335
EBLN3P	SLC30A4-AS1	0.427475567754344
EIF3J-DT	SLC30A4-AS1	0.410762747956169
ELOA-AS1	SLC30A4-AS1	0.418009787414617
EPB41L4A-AS1	SLC30A4-AS1	0.395067381576696
ERVK3-1	SLC30A4-AS1	0.391872672327737
ESYT3	SLC30A4-AS1	0.29135791958942
FCF1P2	SLC30A4-AS1	0.392033069040978
FGD5-AS1	SLC30A4-AS1	0.408817275322135
FLJ13224	SLC30A4-AS1	0.360510066753025
GABPB1-AS1	SLC30A4-AS1	0.413807615226636
GABPB1-IT1	SLC30A4-AS1	0.426059199763715
GARS1-DT	SLC30A4-AS1	0.415997149241758
GATD1-DT	SLC30A4-AS1	0.344759382652639
GMFB	SLC30A4-AS1	0.380146311187112
GNRHR2	SLC30A4-AS1	0.36803193327485
GTF2IRD1P1	SLC30A4-AS1	0.401841566567201
HAPSTR1	SLC30A4-AS1	0.392006876865088
HCFC1	SLC30A4-AS1	0.361435387375698
HCG11	SLC30A4-AS1	0.406534706776276
HCG18	SLC30A4-AS1	0.432766445811932
HCN3	SLC30A4-AS1	0.305491909879808
HEIH	SLC30A4-AS1	0.383620202804859
HERPUD2-AS1	SLC30A4-AS1	0.414420696355947
ID4	SLC30A4-AS1	0.37728400047651
JPX	SLC30A4-AS1	0.376912291697396
KMT2D	SLC30A4-AS1	0.381087914243787
KMT2E-AS1	SLC30A4-AS1	0.415209267107731
LIMD1-AS1	SLC30A4-AS1	0.420161291523372
LYRM2	SLC30A4-AS1	0.387029317004692
MIATNB	SLC30A4-AS1	0.387580528764912
MIR10393	SLC30A4-AS1	0.405689969390562
MIR10399	SLC30A4-AS1	0.397620209972483
MIR12127	SLC30A4-AS1	0.40519921437452
MIR4741	SLC30A4-AS1	0.349134982677254
MRPL42	SLC30A4-AS1	0.377700737244539
MTPN	SLC30A4-AS1	0.377800592548963
NCOR2	SLC30A4-AS1	0.376001906641667
NIPBL-DT	SLC30A4-AS1	0.420731175437299
NORAD	SLC30A4-AS1	0.427352788257542
NPEPL1	SLC30A4-AS1	0.363214291443471
OIP5-AS1	SLC30A4-AS1	0.422418927312343
OTUD6B-AS1	SLC30A4-AS1	0.399394709921473
PNISR-AS1	SLC30A4-AS1	0.41286413585054
POLR1HASP	SLC30A4-AS1	0.407635144475938
PPDPF	SLC30A4-AS1	0.381125249009604
PPP4R1L	SLC30A4-AS1	0.414977976067921
PRR12	SLC30A4-AS1	0.369449537380623
PRRC2A	SLC30A4-AS1	0.374705218483493
PSMA3-AS1	SLC30A4-AS1	0.435064260873946
RBM25-AS1	SLC30A4-AS1	0.376007084121522
REXO1	SLC30A4-AS1	0.346162742916222
RIPK2-DT	SLC30A4-AS1	0.416426892753533
RN7SK	SLC30A4-AS1	0.40861044486634
RN7SL1	SLC30A4-AS1	0.402136299506938
RN7SL2	SLC30A4-AS1	0.383976281136734
RN7SL3	SLC30A4-AS1	0.384293108400904
RTEL1	SLC30A4-AS1	0.349530285736505
SCARNA10	SLC30A4-AS1	0.405373120421158
SCARNA12	SLC30A4-AS1	0.362444379615069
SCARNA13	SLC30A4-AS1	0.406337584573283
SCARNA2	SLC30A4-AS1	0.370964468700059
SCARNA7	SLC30A4-AS1	0.411965872215843
SETD1A	SLC30A4-AS1	0.384074272883383
SF3A2	SLC30A4-AS1	0.361366278570282
SHROOM1	SLC30A4-AS1	0.223906618715196
SLC12A2-DT	SLC30A4-AS1	0.408770327015109
AATBC	SLC9A3-OT1	0.381355930344539
AFG3L1P	SLC9A3-OT1	0.419183770799372
ALDOC	SLC9A3-OT1	0.273436384600076
ARL5A	SLC9A3-OT1	0.308354719542887
ARPP19	SLC9A3-OT1	0.351217255799033
ARRDC1-AS1	SLC9A3-OT1	0.386903936196648
ARRDC3-AS1	SLC9A3-OT1	0.385048468844624
B3GALT6	SLC9A3-OT1	0.38684939041128
B3GALT9	SLC9A3-OT1	0.368669957641659
BAIAP2-DT	SLC9A3-OT1	0.402558494923884
BAZ2B-AS1	SLC9A3-OT1	0.410094641106501
BCL9L	SLC9A3-OT1	0.304545533579253
BICRA	SLC9A3-OT1	0.326683327283967
C2orf74-AS1	SLC9A3-OT1	0.382488743971238
CAMSAP1-DT	SLC9A3-OT1	0.415777956877409
CD63-AS1	SLC9A3-OT1	0.394777758317971
CENPBD2P	SLC9A3-OT1	0.385113592333167
CERS6-AS1	SLC9A3-OT1	0.403039604774608
CGGBP1	SLC9A3-OT1	0.310337777554051
CHASERR	SLC9A3-OT1	0.402597366612439
CHROMR	SLC9A3-OT1	0.401260692337033
CLK2	SLC9A3-OT1	0.336187707272123
CLUHP3	SLC9A3-OT1	0.40419567107417
COX10-DT	SLC9A3-OT1	0.416984932745059
CRIPT	SLC9A3-OT1	0.318547221658176
CTBP1-DT	SLC9A3-OT1	0.397467963580132
DDX11	SLC9A3-OT1	0.28725992845723
EBLN3P	SLC9A3-OT1	0.42105044802258
EIF3J-DT	SLC9A3-OT1	0.419804806780705
ELOA-AS1	SLC9A3-OT1	0.413514830153366
EPB41L4A-AS1	SLC9A3-OT1	0.395633318658021
ERVK3-1	SLC9A3-OT1	0.405910509574205
ESYT3	SLC9A3-OT1	0.295948975435166
FCF1P2	SLC9A3-OT1	0.364046024828532
FGD5-AS1	SLC9A3-OT1	0.405630694702723
FLJ13224	SLC9A3-OT1	0.385684977506987
GABPB1-AS1	SLC9A3-OT1	0.426559333951458
GABPB1-IT1	SLC9A3-OT1	0.425562546582908
GARS1-DT	SLC9A3-OT1	0.406676297567596
GATD1-DT	SLC9A3-OT1	0.38577589742699
GMFB	SLC9A3-OT1	0.321105489740869
GNRHR2	SLC9A3-OT1	0.386629606414472
GTF2IRD1P1	SLC9A3-OT1	0.394484473672026
HAPSTR1	SLC9A3-OT1	0.369866393307091
HCFC1	SLC9A3-OT1	0.279220463825722
HCG11	SLC9A3-OT1	0.404669561082853
HCG18	SLC9A3-OT1	0.432961071875167
HCN3	SLC9A3-OT1	0.204369856345342
HEIH	SLC9A3-OT1	0.389613192711667
HERPUD2-AS1	SLC9A3-OT1	0.40838536778833
ID4	SLC9A3-OT1	0.344374258553008
JPX	SLC9A3-OT1	0.396488032351273
KMT2D	SLC9A3-OT1	0.340489238977566
KMT2E-AS1	SLC9A3-OT1	0.424217093745281
LIMD1-AS1	SLC9A3-OT1	0.420815395848802
LYRM2	SLC9A3-OT1	0.347604223892181
MIATNB	SLC9A3-OT1	0.385659587796262
MIR10393	SLC9A3-OT1	0.39164767775959
MIR10399	SLC9A3-OT1	0.401144055313095
MIR12127	SLC9A3-OT1	0.396574430425488
MIR4741	SLC9A3-OT1	0.390253075075795
MRPL42	SLC9A3-OT1	0.326294391875605
MTPN	SLC9A3-OT1	0.321627253876389
NCOR2	SLC9A3-OT1	0.327098898121202
NIPBL-DT	SLC9A3-OT1	0.426997846109365
NORAD	SLC9A3-OT1	0.433111837242111
NPEPL1	SLC9A3-OT1	0.288196267168106
OIP5-AS1	SLC9A3-OT1	0.416945251292051
OTUD6B-AS1	SLC9A3-OT1	0.38267835452536
PNISR-AS1	SLC9A3-OT1	0.411348029178796
POLR1HASP	SLC9A3-OT1	0.404350666237247
PPDPF	SLC9A3-OT1	0.317541616558145
PPP4R1L	SLC9A3-OT1	0.414580431239388
PRR12	SLC9A3-OT1	0.299837357332968
PRRC2A	SLC9A3-OT1	0.304620883454665
PSMA3-AS1	SLC9A3-OT1	0.430468208008174
RBM25-AS1	SLC9A3-OT1	0.397208108997199
REXO1	SLC9A3-OT1	0.268427973433086
RIPK2-DT	SLC9A3-OT1	0.410872968485902
RN7SK	SLC9A3-OT1	0.42554741371976
RN7SL1	SLC9A3-OT1	0.421579409954119
RN7SL2	SLC9A3-OT1	0.408603622150196
RN7SL3	SLC9A3-OT1	0.406483951864299
RTEL1	SLC9A3-OT1	0.265474908710539
SCARNA10	SLC9A3-OT1	0.411357568842506
SCARNA12	SLC9A3-OT1	0.3881494457118
SCARNA13	SLC9A3-OT1	0.422115750791044
SCARNA2	SLC9A3-OT1	0.393674689787304
SCARNA7	SLC9A3-OT1	0.418448460276405
SETD1A	SLC9A3-OT1	0.330758230263114
SF3A2	SLC9A3-OT1	0.28614696495347
SHROOM1	SLC9A3-OT1	0.133907908652168
SLC12A2-DT	SLC9A3-OT1	0.391741717968168
SLC30A4-AS1	SLC9A3-OT1	0.374111086364316
AATBC	SMIM15-AS1	0.356687536799142
AFG3L1P	SMIM15-AS1	0.412686571537039
ALDOC	SMIM15-AS1	0.219667469099728
ARL5A	SMIM15-AS1	0.222359717950908
ARPP19	SMIM15-AS1	0.330446232703551
ARRDC1-AS1	SMIM15-AS1	0.384883696553441
ARRDC3-AS1	SMIM15-AS1	0.375165623632582
B3GALT6	SMIM15-AS1	0.348555731405004
B3GALT9	SMIM15-AS1	0.349620156861246
BAIAP2-DT	SMIM15-AS1	0.404871008440107
BAZ2B-AS1	SMIM15-AS1	0.396853929415465
BCL9L	SMIM15-AS1	0.217964445150442
BICRA	SMIM15-AS1	0.241701977840524
C2orf74-AS1	SMIM15-AS1	0.345455786810161
CAMSAP1-DT	SMIM15-AS1	0.403149320104258
CD63-AS1	SMIM15-AS1	0.396255928604448
CENPBD2P	SMIM15-AS1	0.386663452390321
CERS6-AS1	SMIM15-AS1	0.387236231158589
CGGBP1	SMIM15-AS1	0.220435305443492
CHASERR	SMIM15-AS1	0.386279820948613
CHROMR	SMIM15-AS1	0.385399636835665
CLK2	SMIM15-AS1	0.256752109835926
CLUHP3	SMIM15-AS1	0.398128212374291
COX10-DT	SMIM15-AS1	0.414790660450303
CRIPT	SMIM15-AS1	0.226035103572422
CTBP1-DT	SMIM15-AS1	0.395638024428873
DDX11	SMIM15-AS1	0.267578589765078
EBLN3P	SMIM15-AS1	0.406398229335861
EIF3J-DT	SMIM15-AS1	0.412314094053195
ELOA-AS1	SMIM15-AS1	0.399557306435208
EPB41L4A-AS1	SMIM15-AS1	0.386539581729699
ERVK3-1	SMIM15-AS1	0.402132507749621
ESYT3	SMIM15-AS1	0.259597359617277
FCF1P2	SMIM15-AS1	0.344828947185881
FGD5-AS1	SMIM15-AS1	0.394322302666355
FLJ13224	SMIM15-AS1	0.307395723070674
GABPB1-AS1	SMIM15-AS1	0.418154402673189
GABPB1-IT1	SMIM15-AS1	0.414214482488177
GARS1-DT	SMIM15-AS1	0.392622834525612
GATD1-DT	SMIM15-AS1	0.318982803906605
GMFB	SMIM15-AS1	0.241649321452631
GNRHR2	SMIM15-AS1	0.372003603188749
GTF2IRD1P1	SMIM15-AS1	0.38344775376044
HAPSTR1	SMIM15-AS1	0.351991257529911
HCFC1	SMIM15-AS1	0.197127050737853
HCG11	SMIM15-AS1	0.393961472780835
HCG18	SMIM15-AS1	0.419348236014299
HCN3	SMIM15-AS1	0.148360696231772
HEIH	SMIM15-AS1	0.387244655379338
HERPUD2-AS1	SMIM15-AS1	0.393252829032366
ID4	SMIM15-AS1	0.254402226377992
JPX	SMIM15-AS1	0.398404847712566
KMT2D	SMIM15-AS1	0.272059940090383
KMT2E-AS1	SMIM15-AS1	0.41075958321443
LIMD1-AS1	SMIM15-AS1	0.410139908973478
LYRM2	SMIM15-AS1	0.318064841141679
MIATNB	SMIM15-AS1	0.377746862756084
MIR10393	SMIM15-AS1	0.378419024514282
MIR10399	SMIM15-AS1	0.392064945730585
MIR12127	SMIM15-AS1	0.382913704668645
MIR4741	SMIM15-AS1	0.3209140731393
MRPL42	SMIM15-AS1	0.250536070271585
MTPN	SMIM15-AS1	0.233221632474493
NCOR2	SMIM15-AS1	0.239169725385119
NIPBL-DT	SMIM15-AS1	0.413185159447633
NORAD	SMIM15-AS1	0.42548648852077
NPEPL1	SMIM15-AS1	0.203061263059429
OIP5-AS1	SMIM15-AS1	0.405630874481137
OTUD6B-AS1	SMIM15-AS1	0.364111909377923
PNISR-AS1	SMIM15-AS1	0.394697834067497
POLR1HASP	SMIM15-AS1	0.385981693662459
PPDPF	SMIM15-AS1	0.229186003303392
PPP4R1L	SMIM15-AS1	0.402249784336105
PRR12	SMIM15-AS1	0.215731023496559
PRRC2A	SMIM15-AS1	0.21898673016868
PSMA3-AS1	SMIM15-AS1	0.415400862713763
RBM25-AS1	SMIM15-AS1	0.397695560957498
REXO1	SMIM15-AS1	0.186602358581188
RIPK2-DT	SMIM15-AS1	0.395522247961892
RN7SK	SMIM15-AS1	0.422302649472609
RN7SL1	SMIM15-AS1	0.421872268699867
RN7SL2	SMIM15-AS1	0.412876290700572
RN7SL3	SMIM15-AS1	0.409465161654682
RTEL1	SMIM15-AS1	0.186444300936016
SCARNA10	SMIM15-AS1	0.400152259504592
SCARNA12	SMIM15-AS1	0.362015153307903
SCARNA13	SMIM15-AS1	0.418604077928871
SCARNA2	SMIM15-AS1	0.400240579641057
SCARNA7	SMIM15-AS1	0.411718058767809
SETD1A	SMIM15-AS1	0.262369000983437
SF3A2	SMIM15-AS1	0.202227919964546
SLC12A2-DT	SMIM15-AS1	0.371982891125067
SLC30A4-AS1	SMIM15-AS1	0.357509419220349
SLC9A3-OT1	SMIM15-AS1	0.388073351928793
AATBC	SNHG1	0.403712209072073
AFG3L1P	SNHG1	0.41245482117673
ALDOC	SNHG1	0.30257015608293
ARL5A	SNHG1	0.379801263486988
ARPP19	SNHG1	0.408666814786986
ARRDC1-AS1	SNHG1	0.406449412404621
ARRDC3-AS1	SNHG1	0.406326629247345
B3GALT6	SNHG1	0.409362609131532
B3GALT9	SNHG1	0.411588822992302
BAIAP2-DT	SNHG1	0.411265151193743
BAZ2B-AS1	SNHG1	0.413666575336416
BCL9L	SNHG1	0.379939111119799
BICRA	SNHG1	0.396292277440392
C2orf74-AS1	SNHG1	0.396057166287747
CAMSAP1-DT	SNHG1	0.416054309866037
CD63-AS1	SNHG1	0.41167390715827
CENPBD2P	SNHG1	0.405978853535708
CERS6-AS1	SNHG1	0.413925386790273
CGGBP1	SNHG1	0.385035631910324
CHASERR	SNHG1	0.412833403356978
CHROMR	SNHG1	0.409455679051911
CLK2	SNHG1	0.391157899938126
CLUHP3	SNHG1	0.412665455238324
COX10-DT	SNHG1	0.410494183117184
CRIPT	SNHG1	0.390283644385011
CTBP1-DT	SNHG1	0.409808288938916
DDX11	SNHG1	0.234057635692277
EBLN3P	SNHG1	0.429112098738047
EIF3J-DT	SNHG1	0.417201293087217
ELOA-AS1	SNHG1	0.42055295239879
EPB41L4A-AS1	SNHG1	0.413950478720714
ERVK3-1	SNHG1	0.415295566359707
ESYT3	SNHG1	0.296082711311146
FCF1P2	SNHG1	0.411204858789449
FGD5-AS1	SNHG1	0.414276144734288
FLJ13224	SNHG1	0.40590311091197
GABPB1-AS1	SNHG1	0.421634913189007
GABPB1-IT1	SNHG1	0.426095650214042
GARS1-DT	SNHG1	0.410723376489465
GATD1-DT	SNHG1	0.388925785154904
GMFB	SNHG1	0.392103120113732
GNRHR2	SNHG1	0.407573441328764
GTF2IRD1P1	SNHG1	0.413512202556732
HAPSTR1	SNHG1	0.409608410202063
HCFC1	SNHG1	0.357439911686631
HCG11	SNHG1	0.411704586994723
HCG18	SNHG1	0.435402844199777
HCN3	SNHG1	0.271845368738172
HEIH	SNHG1	0.409565723401799
HERPUD2-AS1	SNHG1	0.416886140898272
ID4	SNHG1	0.398860138369989
JPX	SNHG1	0.408829588759067
KMT2D	SNHG1	0.403517805794517
KMT2E-AS1	SNHG1	0.42304552618022
LIMD1-AS1	SNHG1	0.42273017293327
LYRM2	SNHG1	0.409162326596369
MIATNB	SNHG1	0.402662076408067
MIR10393	SNHG1	0.40873466339567
MIR10399	SNHG1	0.415089073640322
MIR12127	SNHG1	0.411120268657243
MIR4741	SNHG1	0.39853691017073
MRPL42	SNHG1	0.397159070558044
MTPN	SNHG1	0.392780887001256
NCOR2	SNHG1	0.396721058061895
NIPBL-DT	SNHG1	0.427314443621031
NORAD	SNHG1	0.43221414456824
NPEPL1	SNHG1	0.36616089903807
OIP5-AS1	SNHG1	0.422350029778277
OTUD6B-AS1	SNHG1	0.411948466712173
PNISR-AS1	SNHG1	0.416638815175524
POLR1HASP	SNHG1	0.414539263377623
PPDPF	SNHG1	0.388343099754775
PPP4R1L	SNHG1	0.415270377644208
PRR12	SNHG1	0.376760907149616
PRRC2A	SNHG1	0.37876156675351
PSMA3-AS1	SNHG1	0.435307249739238
RBM25-AS1	SNHG1	0.409210064352691
REXO1	SNHG1	0.351381179257697
RIPK2-DT	SNHG1	0.416880749603736
RN7SK	SNHG1	0.418978947626212
RN7SL1	SNHG1	0.411172549838476
RN7SL2	SNHG1	0.408331417068329
RN7SL3	SNHG1	0.409337161519356
RTEL1	SNHG1	0.346560748588893
SCARNA10	SNHG1	0.417139401499446
SCARNA12	SNHG1	0.40530216995481
SCARNA13	SNHG1	0.415224275586539
SCARNA2	SNHG1	0.408020369558751
SCARNA7	SNHG1	0.417368667891674
SETD1A	SNHG1	0.395748692898386
SF3A2	SNHG1	0.36549629699718
SHROOM1	SNHG1	0.207459956873436
SLC12A2-DT	SNHG1	0.410450902937032
SLC30A4-AS1	SNHG1	0.409083687454373
SLC9A3-OT1	SNHG1	0.413718909367772
SMIM15-AS1	SNHG1	0.399368730890672
AATBC	SNHG10	0.418967567861101
AFG3L1P	SNHG10	0.421827449196982
ALDOC	SNHG10	0.30242483890069
ARL5A	SNHG10	0.366654845472097
ARPP19	SNHG10	0.403512595233091
ARRDC1-AS1	SNHG10	0.422544731673801
ARRDC3-AS1	SNHG10	0.422994405620929
B3GALT6	SNHG10	0.422098387162726
B3GALT9	SNHG10	0.406487684930299
BAIAP2-DT	SNHG10	0.423818048300027
BAZ2B-AS1	SNHG10	0.418070450555517
BCL9L	SNHG10	0.357722602677825
BICRA	SNHG10	0.379166482334453
C2orf74-AS1	SNHG10	0.417033845024817
CAMSAP1-DT	SNHG10	0.419562922355926
CD63-AS1	SNHG10	0.423162471795998
CENPBD2P	SNHG10	0.423057936893408
CERS6-AS1	SNHG10	0.412883828644268
CGGBP1	SNHG10	0.365654896839323
CHASERR	SNHG10	0.412801729553453
CHROMR	SNHG10	0.412571426050365
CLK2	SNHG10	0.390774970951327
CLUHP3	SNHG10	0.421977111724313
COX10-DT	SNHG10	0.42224412689304
CRIPT	SNHG10	0.37113940161506
CTBP1-DT	SNHG10	0.422266033437408
DDX11	SNHG10	0.261931917471034
EBLN3P	SNHG10	0.426334480269266
EIF3J-DT	SNHG10	0.42118688549161
ELOA-AS1	SNHG10	0.417803520584036
EPB41L4A-AS1	SNHG10	0.418134218615728
ERVK3-1	SNHG10	0.421762662898324
ESYT3	SNHG10	0.333082744149014
FCF1P2	SNHG10	0.406307864494705
FGD5-AS1	SNHG10	0.417103806139751
FLJ13224	SNHG10	0.416557107698282
GABPB1-AS1	SNHG10	0.425824226650823
GABPB1-IT1	SNHG10	0.429930140387467
GARS1-DT	SNHG10	0.414544695369602
GATD1-DT	SNHG10	0.413738770907184
GMFB	SNHG10	0.375815689305435
GNRHR2	SNHG10	0.423197794230377
GTF2IRD1P1	SNHG10	0.415363163763138
HAPSTR1	SNHG10	0.409138558111302
HCFC1	SNHG10	0.337575774632215
HCG11	SNHG10	0.417687165929523
HCG18	SNHG10	0.436262726247289
HCN3	SNHG10	0.263113838514259
HEIH	SNHG10	0.421172282151815
HERPUD2-AS1	SNHG10	0.414558430973269
ID4	SNHG10	0.396112647004962
JPX	SNHG10	0.422374476725227
KMT2D	SNHG10	0.391672462267065
KMT2E-AS1	SNHG10	0.424327277355287
LIMD1-AS1	SNHG10	0.42336399683106
LYRM2	SNHG10	0.398889784545553
MIATNB	SNHG10	0.415020179332673
MIR10393	SNHG10	0.411119905559074
MIR10399	SNHG10	0.418552477283971
MIR12127	SNHG10	0.413858526198597
MIR4741	SNHG10	0.416193956479934
MRPL42	SNHG10	0.378061222511991
MTPN	SNHG10	0.373718346441445
NCOR2	SNHG10	0.378099204835082
NIPBL-DT	SNHG10	0.427232446987854
NORAD	SNHG10	0.434855680196699
NPEPL1	SNHG10	0.342842167939685
OIP5-AS1	SNHG10	0.422158088839117
OTUD6B-AS1	SNHG10	0.407134376518726
PNISR-AS1	SNHG10	0.416802248025786
POLR1HASP	SNHG10	0.415613431417003
PPDPF	SNHG10	0.373974469316602
PPP4R1L	SNHG10	0.418303194307674
PRR12	SNHG10	0.355699608271644
PRRC2A	SNHG10	0.361304383887746
PSMA3-AS1	SNHG10	0.435681748175454
RBM25-AS1	SNHG10	0.423381730384311
REXO1	SNHG10	0.321146413609264
RIPK2-DT	SNHG10	0.415647872769972
RN7SK	SNHG10	0.423446920977097
RN7SL1	SNHG10	0.422952399513316
RN7SL2	SNHG10	0.423236563631024
RN7SL3	SNHG10	0.423403785783472
RTEL1	SNHG10	0.321695896734422
SCARNA10	SNHG10	0.418436363311307
SCARNA12	SNHG10	0.422253740391894
SCARNA13	SNHG10	0.422934450224832
SCARNA2	SNHG10	0.423914831813082
SCARNA7	SNHG10	0.420603824568127
